t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),max-radial-velocity-mean(um/min),max-radial-velocity-std(um/min),max-radial-velocity-list(um/min),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min),speed-mean(um/min),speed-std(um/min),speed-list(um/min)
35.33,251.35,119.22171958604117,"[105, 177, 137, 308, 162, 162, 168, 143, 177, 196, 178, 466, 370, 363, 300, 522, 266, 166, 401, 260]",291.5835090276446,68.1917748216844,"[188.90222414218485, 253.50543600799074, 232.01367126503604, 295.05439211979876, 225.06508173110947, 230.72070015940457, 242.90171347437865, 265.4585718986383, 245.82149452206036, 264.9272292897315, 295.18953497780143, 381.35024348916596, 334.69711675461923, 431.882343590037, 313.825189169306, 384.00024415769025, 282.54001667342646, 246.93694229792595, 441.50120185309447, 275.37683297949167]",285284.31638041633,152405.02777064717,"[99400.48498582945, 196087.38713442982, 156218.3396579967, 291565.18354732136, 159665.84809109368, 160335.77561476073, 211323.88833323366, 221667.3873297543, 197562.13314273686, 222733.43771963118, 273274.7123384233, 449416.06855173514, 331057.5668746925, 549564.476270591, 312806.36747983634, 479931.33279046754, 249189.02544515743, 188979.093546646, 733108.7959955451, 221799.0227584446]",0.06766158401098055,0.006273705744479242,"[0.07630554230727446, 0.06648290639832442, 0.0679399415660326, 0.06987553001459165, 0.07012921397129841, 0.059555638605614615, 0.07205957571805346, 0.06951820107235714, 0.07270320020233607, 0.08203928784879576, 0.07249690514337587, 0.05844257075716075, 0.06085901840448806, 0.0608557427014352, 0.06303962075147979, 0.0604531912245271, 0.06833913813696534, 0.0757203845013785, 0.06330867224595682, 0.06310739864816445]",0.022672411440468814,0.008197561459770315,"[0.03288781933708375, 0.030611133045385784, 0.024941350215767353, 0.02631956207460989, 0.01841795110775578, 0.008414973900366395, 0.038605567757597395, 0.024823421322564772, 0.024915004920532717, 0.030868949685907324, 0.007362792460162256, 0.014663338359832856, 0.01694525136503984, 0.024178573921398664, 0.03092901503423909, 0.012576987971039367, 0.025135116958895504, 0.017452055300115538, 0.01590331253809945, 0.027496051532982655]",0.12630232070130634,0.021069627269832924,"[0.12871261838452974, 0.15867250583497386, 0.155250577765899, 0.10803574325238739, 0.13128506766554388, 0.11076881421911675, 0.14396372271557034, 0.1363949135408453, 0.16491171703259316, 0.1444328026622486, 0.14816730219231813, 0.11396094686202667, 0.1021152992752133, 0.10959520746770583, 0.1130532855365756, 0.09586538336107349, 0.11864016293672223, 0.13868971718777567, 0.09336243817132162, 0.11016818796168658]"
35.5,255.9,120.44780481275085,"[108, 181, 141, 315, 165, 166, 172, 146, 177, 199, 187, 472, 374, 365, 308, 531, 274, 170, 408, 259]",294.5761091118965,69.87618392171119,"[194.9364992344694, 255.30234186323514, 239.40380534424503, 295.01171959151327, 230.39413965963934, 231.30619243882245, 226.88220428975893, 259.1014803642341, 252.73823903640178, 279.7651718251722, 300.97200978545186, 381.04173960641015, 333.01253001440665, 433.7850721468186, 313.277451319866, 384.67286494025166, 286.547170601346, 252.47861574565314, 462.6845225850296, 278.2084118452068]",284810.6297588679,152055.7107856806,"[103079.21248813806, 200272.00046294348, 164256.34821835917, 297014.1731814607, 163153.14620651762, 165724.8260428319, 159392.54848098336, 223760.47885296505, 198986.7530144681, 229131.6968667586, 281087.78644074424, 449227.46117132425, 334236.64535533875, 551467.0072055772, 315099.39970736834, 452231.4957141169, 255420.06725123117, 190903.08197596585, 738317.8672897401, 223450.599250525]",0.06781199403479375,0.006716398015961114,"[0.07522062424386446, 0.06869679008283831, 0.06629612844799865, 0.06970689771739913, 0.06901382488986363, 0.059515182288829724, 0.07210333633201717, 0.07213623779659906, 0.07195704103269313, 0.08412099917763911, 0.07260651988863215, 0.05771037278444219, 0.06123275566931079, 0.06070927121536156, 0.06313249572753835, 0.05975371460106538, 0.07059044251082817, 0.07655944230138817, 0.06090341029770918, 0.06427439368985711]",0.023461882370121003,0.010769795245734919,"[0.029359977925310993, 0.03034913852245069, 0.02765890596996552, 0.015825084116167783, 0.051180901199078276, 0.005376357624389026, 0.03557706950058336, 0.03357406654350294, 0.026653405520903718, 0.021488071787920126, 0.009407416669512733, 0.008048853007379344, 0.014187134959562451, 0.027140464136235578, 0.02039217310437363, 0.016607124867668337, 0.01886925236690614, 0.03404201054654541, 0.01570357267303715, 0.027796666360926845]",0.12356476748095113,0.018776312055229935,"[0.12465627659432985, 0.1295369941461226, 0.13536862131782265, 0.12567981034807643, 0.14895657553991767, 0.11666265549992831, 0.15032431560336226, 0.16173521309567576, 0.11888488593724915, 0.13530972481152723, 0.12452534793960358, 0.10224102838858899, 0.10839897996883485, 0.11193208129987092, 0.1059539522700727, 0.10561423024239092, 0.1043329535433956, 0.15449069621873707, 0.09221380896937502, 0.11447719788414114]"
35.67,260.05,121.97906420883527,"[110, 182, 142, 316, 170, 169, 177, 150, 179, 205, 192, 483, 384, 371, 311, 535, 275, 173, 415, 262]",296.7547507559072,69.08744603684949,"[195.76420289779708, 255.347393311593, 240.7944523664797, 310.87078835042604, 233.6727505924362, 242.21924472579016, 231.66151236596986, 271.0279004114758, 247.0897258958341, 278.51628954810053, 292.8252549902688, 396.1525674491523, 338.5335369458756, 363.1928695641345, 318.6443985111495, 382.0733831831319, 300.4601446105517, 259.5374424780625, 496.9183371865258, 279.7928197333903]",288305.88863416534,154316.05811831256,"[104804.71972776357, 203372.79832594132, 165756.15163466573, 300978.72899162234, 166236.1700213386, 172952.69955629073, 163056.58600813043, 230509.45690070523, 179978.3013915383, 231558.31398332838, 256814.67744470548, 461840.5287573263, 346292.1749798552, 553774.2769754392, 323539.818300229, 457495.2372937005, 271910.54321982857, 201218.8334837654, 748148.1581284048, 225879.5975587263]",0.06773377044133295,0.007093232623800154,"[0.07304567446545593, 0.0683424887470847, 0.062222505488413904, 0.06900237940647803, 0.07003658948500395, 0.0603693238691075, 0.07712477017018582, 0.07027986351662818, 0.06928984685047869, 0.0834783294786823, 0.07801463318439322, 0.057312850973402704, 0.061050761225121576, 0.05999734893270432, 0.06276295821890171, 0.059527663434465417, 0.07085561598611584, 0.07625886256877226, 0.06251075137144037, 0.06319219145382259]",0.017341533814639022,0.015245200661181957,"[-0.00215805906002653, 0.028945877609988513, 0.03498207867897035, 0.018235210738397706, 0.014900003956271918, 0.018679702735987267, 0.01225308208485729, 0.023417477708855952, 0.02800067872954189, 0.04068233614967699, 0.025721472065360428, 0.006035917382856309, 0.014255967135411227, 0.01844686647632441, 0.0222752261652112, 0.005092492638238823, 0.021950542696296125, -0.03355108373112147, 0.0246920220874459, 0.023972864044236056]",0.13816590214274518,0.0369596833492721,"[0.11670401876544585, 0.12829756390805386, 0.12999077073681473, 0.12688659808588193, 0.14037721311903184, 0.09858954808722631, 0.12885724187802833, 0.22037874086473244, 0.14159751470576157, 0.13090378720850343, 0.1785385099031038, 0.14762869926638172, 0.10363432282109675, 0.11372765668138096, 0.1078063878112339, 0.10939519518390785, 0.10713306288473955, 0.24679223582449547, 0.14605554741791182, 0.14002342770117127]"
35.83,265.45,124.07191250917434,"[116, 188, 146, 324, 177, 173, 182, 152, 182, 212, 191, 489, 395, 382, 310, 548, 280, 176, 422, 264]",297.5956834695371,64.8953497794913,"[188.08031492223506, 251.96023014839696, 245.12774841435868, 317.7027660821868, 243.55798446112, 244.56117842665932, 237.7869535017254, 272.2106586494359, 253.02626261920128, 284.84458245686284, 293.97407834905164, 393.1683811477389, 341.25100959014725, 384.6082174360336, 316.5599016563297, 374.4896748775612, 302.8748461111751, 257.1605191683642, 465.336789562806, 283.6315718093533]",292567.37484447134,154850.8863090626,"[108865.5111849801, 207169.95371103118, 170870.4396776471, 309029.1033082028, 177835.04411357825, 174870.19302746328, 164841.03456535755, 232258.8827017863, 181664.461414187, 236629.25141182946, 258708.9866506023, 468428.6772125972, 349157.6318498633, 562624.2327591783, 330304.0488102889, 460905.91047340474, 273248.7842842262, 203115.18439036803, 751592.8436541588, 229227.32168867695]",0.06712511233676821,0.006594333574708968,"[0.06975764368046815, 0.07103247948983836, 0.059827699537173464, 0.06853621331261697, 0.07057056463157382, 0.06183800099526323, 0.07410493429041945, 0.0687862691539535, 0.06813683097577984, 0.08199874774922412, 0.07612764854983332, 0.05982515510168941, 0.06085957028294268, 0.058649303164010846, 0.06348959758713647, 0.05753523586140684, 0.07113641468864916, 0.07528814087556346, 0.06135929938262896, 0.06364249742519233]",0.021391203431754685,0.01182313005603397,"[0.032797975639021086, 0.025696106816692273, 0.02165968592440861, 0.02148937281227481, 0.050037622870806604, 0.03598872063177937, 0.01647302109079951, 0.022843636984663296, 0.0151233790735477, 0.03973131523376095, 0.03195754561721441, 0.01291589687977016, -0.0006688013779400638, 0.012232892250124616, 0.024288013962141516, 0.011572053363673814, 0.018866360300364055, 0.006605652825504714, 0.010833033474867545, 0.017380584261618655]",0.12790901258048723,0.01992205532937709,"[0.14269581730513275, 0.10632160431335357, 0.11847438236308086, 0.12310279825409183, 0.1367678650813149, 0.1325582007606498, 0.11028675418349859, 0.12755003932494927, 0.13707501656940893, 0.12756588884172232, 0.1866298959489399, 0.1430211746376728, 0.12578426932440603, 0.11995308288531038, 0.10537230373645061, 0.10027369061375523, 0.11311468575753057, 0.1338897437486235, 0.15940970787864447, 0.10833333008120802]"
36.0,270.95,125.74178847312872,"[121, 190, 153, 323, 179, 178, 189, 161, 187, 215, 191, 497, 405, 389, 318, 558, 287, 179, 432, 267]",304.6737086915594,68.88006152555187,"[197.06107852139186, 259.464553949295, 242.37631076064557, 322.2510635382804, 239.73365211783326, 340.5768569202608, 238.63211011315397, 245.94113246528516, 257.29905451234447, 286.0407443110834, 288.86866317657194, 398.9507149169495, 343.34169807958676, 408.11936073978137, 306.78144709570404, 384.8620117628342, 306.94674625193187, 259.87106088290784, 480.7974423247264, 285.55847139062075]",306106.39484388736,157740.45024602735,"[117664.93890894449, 212122.39835701205, 174230.4823129821, 311786.2443483574, 180255.17209375987, 402154.61104210163, 165440.5508867412, 185978.0129936351, 186854.77866773415, 241512.65943654222, 251862.78294933215, 469952.6940232303, 351036.93964106013, 587984.0689734066, 332195.4222148839, 476705.45121053886, 282627.89321084094, 204927.6629695587, 754371.3439616723, 232463.7886754125]",0.06697609860544387,0.006356271776142824,"[0.07186435412595642, 0.06917191675085144, 0.0579183399974371, 0.06933779597134883, 0.06906832301354973, 0.06200443135652454, 0.07335188025471893, 0.06671858735499105, 0.06339453842776197, 0.08067281923610338, 0.07311276506542513, 0.058698697008402335, 0.06081448424319341, 0.060958175765457964, 0.06586016811986088, 0.060002099107168604, 0.06984648536763644, 0.07939428256141698, 0.06181320293355126, 0.06551862544752148]",0.026222947060663436,0.019546095646402927,"[0.019145075910044697, 0.033336166492699576, 0.023723818208683814, 0.014840021740892398, 0.012606743836739587, 0.02188998797344868, 0.05731886043144623, 0.030141070966269085, 0.02401735201959973, 0.025307064563882705, 0.008545073287772032, 0.009136329645663018, 0.007772236647487853, 0.013694418416288755, 0.021493252189399327, 0.017805452906910223, 0.020415451442002245, 0.0955239146849345, 0.02822463420586988, 0.03952201564323443]",0.1364931362317553,0.06167174413653673,"[0.12174106669732386, 0.11592290811349648, 0.14142603389064284, 0.12906198622818282, 0.15346518971504047, 0.11734120396783874, 0.14446435965078958, 0.12724465993691958, 0.11238946847155429, 0.12968076544559995, 0.16096808611941485, 0.09753387782483644, 0.09469981358667731, 0.12447837938680337, 0.11236758956274996, 0.10905369745862499, 0.11318369516448185, 0.39491110426384396, 0.10224721371078428, 0.12768162543950015]"
36.17,277.2,127.83072688849931,"[123, 195, 153, 330, 187, 180, 193, 163, 194, 220, 198, 514, 413, 401, 329, 560, 298, 182, 437, 274]",307.79428242296217,69.29884047744113,"[197.79909841666506, 263.2412181750231, 247.65343482380976, 343.0882231178748, 240.75351390831403, 359.97689920317555, 240.6490100214784, 252.96193573990328, 257.7725107611703, 284.54613936050515, 295.3316409470725, 406.0156019416258, 349.4964822871578, 380.0767252106171, 299.9033322711412, 403.62677575058547, 309.74738096686485, 255.54103666019915, 481.3415500162717, 286.3631388797874]",321548.39954927523,165577.1403209559,"[119635.2067019754, 217641.07913956465, 184972.30621130578, 453716.9311775883, 182811.28532427773, 407613.7190500232, 172939.26413275505, 190820.11517310742, 190498.56436382476, 242829.430087916, 261288.09604382145, 471915.26575875666, 358959.93627575185, 609305.4050064397, 334596.4211634164, 544493.0839925222, 283537.71758324176, 208760.05835670407, 757271.84533717, 237362.2601053418]",0.06730659877748761,0.006483398548721007,"[0.07758905913312769, 0.06833130551243552, 0.06131999142687885, 0.06860149803119528, 0.06878479129761488, 0.06273756883477112, 0.07143498985115077, 0.06970701410329133, 0.0631522601857741, 0.08194336006917133, 0.07450521711575478, 0.059329488523904315, 0.05952455196635955, 0.05950726832105078, 0.06454895550138294, 0.061382521751595864, 0.06832228886414793, 0.07793235550968262, 0.06352322246439335, 0.06395426708606926]",0.021810659821146695,0.01193480715424543,"[0.030528368100370473, 0.030151563806316138, 0.024643546716408605, 0.018533550909910254, 0.036509038169499006, 0.02166867019842259, 0.036595602377701104, 0.035115600670343895, 0.018367547765200654, 0.020870242658089868, 0.0378279687014711, 0.010548199064713467, 0.014065902151953219, 0.0214560520990313, 0.020366943588148178, 0.011303289304261398, 0.018393417375960255, -0.016763292370807398, 0.02388635574729304, 0.022144629388646885]",0.1306896658856815,0.03155322013054889,"[0.12755928224479712, 0.12161309657984118, 0.1348942698004254, 0.15904562805466646, 0.12504601753719194, 0.12324484875236272, 0.12989057268980905, 0.14534360186154308, 0.13619856653123188, 0.1345239632891845, 0.1541832996545703, 0.11928738973012633, 0.09730908948642586, 0.10845357090011169, 0.13788660562785995, 0.10461066708678327, 0.09717985286249384, 0.24586898931711734, 0.1047267204012897, 0.10692728530579862]"
36.33,282.5,129.79721025304698,"[125, 198, 154, 338, 191, 183, 194, 168, 198, 222, 203, 522, 417, 411, 341, 566, 303, 186, 446, 284]",312.6794205889821,70.69947042185625,"[196.9352616951785, 262.28648543024656, 242.5860834075388, 347.2661125778275, 252.14200325774087, 361.95602979428077, 240.46792756210095, 279.5537643786801, 259.6814410946964, 280.9641553821349, 296.5237559629277, 400.19982013907673, 355.54775697170373, 427.4314608530262, 304.2211999333701, 417.33577636240716, 315.24678516233433, 254.71178764810466, 467.3509976524876, 291.1798065137803]",327364.04550572817,162859.8687185428,"[120209.18733890975, 222166.33944679008, 186245.18183265248, 470881.87229449576, 188526.04290567592, 411483.98881127394, 175873.45938784356, 259178.19591206338, 193962.4283851465, 244232.4736549766, 262161.9592711972, 463548.95567922137, 364521.56875715964, 613609.7884625769, 336153.3995656591, 532371.5434403837, 288291.8575688888, 211162.647307995, 759734.9190471908, 242965.10104446218]",0.06732252389005021,0.005491185923206696,"[0.07467956969039109, 0.06931139340397521, 0.0642031690529449, 0.06820007975785683, 0.06928565550425785, 0.06189164245063713, 0.06956491520482569, 0.06991034754944735, 0.06515299667506749, 0.07808954796861253, 0.07314522053587781, 0.059861933344595, 0.05958402579103968, 0.059694759005346584, 0.06644203401232673, 0.0603024249883079, 0.06738070439725934, 0.0768781997803685, 0.06945223944535998, 0.0634196192425064]",0.02455703082345025,0.008790089106717499,"[0.02793654134543803, 0.02119401822652702, 0.023989841774835867, 0.03209120037154565, 0.036009940296542316, 0.030695870654983217, 0.021950715254716147, 0.035531097768224364, 0.03358779306612079, 0.037581755878155224, 0.01143210251920068, 0.02148530674123199, 0.015385545402475387, 0.018238263192575755, 0.02086476498059429, 0.006311198106993504, 0.013178580576467838, 0.020716903290610825, 0.027882606000295754, 0.03507657102147041]",0.12597765361293145,0.02642377772381248,"[0.10528027259697328, 0.14578712782185546, 0.1309753881439254, 0.22155804643040364, 0.13936573034735286, 0.09883723205089062, 0.11958844455617207, 0.12813714836096576, 0.12813192484702005, 0.12416137119576505, 0.1274989980057954, 0.11092530462698391, 0.11486744392730756, 0.1357929034864985, 0.10577056827431297, 0.11986477811766424, 0.09626377684409898, 0.14810036352118405, 0.11912705386284253, 0.09951919524061671]"
36.5,286.9,130.6868092244323,"[129, 204, 159, 338, 196, 188, 201, 171, 202, 222, 206, 528, 420, 417, 341, 579, 307, 191, 449, 290]",315.3355416634482,69.52570965504744,"[200.2725408555093, 271.5751570060359, 253.19291496218435, 327.77523275820505, 256.82535814088055, 336.44566655279795, 248.79981320820832, 279.90656326707966, 264.69484401543485, 290.2241386777715, 296.72389419393767, 409.6107439793651, 350.4431937366668, 458.01107505462164, 304.89558894042375, 400.74652645762757, 323.73466992811086, 268.34792876134, 469.7086536378217, 294.77632913494267]",327541.66276928195,161518.7751710536,"[122283.00576304406, 224324.90992762242, 188735.58980441676, 329099.05285109783, 193424.6674870518, 415984.4171117835, 184031.39256862525, 259904.69692338625, 199075.3569502481, 245722.33621598512, 262686.64424780215, 479700.9408552244, 367483.93345100066, 625116.0120980539, 337145.35948331404, 551378.8644728797, 339079.43354249786, 215120.62339959657, 762065.3502528949, 248470.66797911417]",0.06732169392992579,0.005267640563593421,"[0.07464272063581082, 0.07068958072197176, 0.062296733292246095, 0.06917403056400472, 0.07073675901639644, 0.06122576093059608, 0.06804660607271126, 0.07244621478426112, 0.06671366140439786, 0.07534114060582862, 0.07510425753625322, 0.05971625202661389, 0.059206827804298014, 0.05983636800861687, 0.06540207308148267, 0.06268588523996037, 0.06569839056848863, 0.0741265264819123, 0.06837438833307148, 0.06496970148959372]",0.022935445390646514,0.009672103751470878,"[0.015081821734768009, 0.036235652105837936, 0.014706997754253848, 0.01792785674251327, 0.015267994358778542, 0.004654904987906872, 0.0434123549061612, 0.02468341405597524, 0.03740321046724294, 0.02139661610080388, 0.02883106388183869, 0.023090680787437746, 0.02022476798941737, 0.02650366755803811, 0.019365157592113883, 0.020312952744988493, 0.007499708853131083, 0.032568996277367826, 0.01768771459779636, 0.03185337431655902]",0.1250783313114071,0.021935220455683812,"[0.12256872039554409, 0.11833241582131533, 0.1446660408711632, 0.13777178858638153, 0.19970138690065317, 0.1266446884414502, 0.13329410683981674, 0.14114783639239706, 0.14112970216502846, 0.12221460884215053, 0.11715676780418395, 0.10538483724954173, 0.10049711137404575, 0.11722708776319085, 0.13297117403488137, 0.12155814847140851, 0.10895104946171963, 0.10492544881537816, 0.10098813859362282, 0.10443556740426843]"
36.67,290.05,133.47007352330255,"[129, 208, 161, 339, 203, 189, 201, 172, 200, 222, 210, 530, 426, 427, 345, 590, 307, 187, 461, 294]",316.4730898879705,67.88006130048038,"[204.2376145434499, 268.430190110873, 253.19761054772124, 329.7924541947219, 258.06323541349, 350.13720835231953, 248.92845687849865, 280.3037440764902, 265.45902411719624, 290.56439114085845, 296.30268187922286, 411.642308615595, 350.57796713353457, 459.5676293412021, 324.06041150293066, 394.1355805771483, 324.38957419085784, 269.0430571140598, 455.7806420333691, 294.8480159958695]",330242.8727156002,161355.3035720544,"[124014.18801708243, 227726.49169756417, 188811.79954966658, 331714.8552871835, 196893.7897727405, 417983.63076367404, 187046.24330727058, 260324.6741844787, 200089.2923610831, 247957.64860911918, 273153.2791718977, 484909.2775511074, 369001.35375869303, 626116.1001702942, 347442.0207997793, 552474.9852673631, 339799.89576785977, 216269.15879689332, 763385.2392392146, 249743.53023903826]",0.06665727895972193,0.005155484846985425,"[0.0736244883237118, 0.07018063480694285, 0.06084976984242394, 0.06803593933681275, 0.06884567604250788, 0.062221249949071446, 0.06797716772678201, 0.06977331766145609, 0.06480597226721985, 0.07444510478245553, 0.07023325502997858, 0.05807121072619713, 0.06056944451941593, 0.058728987446756954, 0.06700094692662198, 0.060473315171945485, 0.06610089564667067, 0.07691508750450737, 0.06859596378240218, 0.06569715170055843]",0.023139946836932573,0.013566227811329767,"[0.02717648722969638, 0.029287631315652724, 0.002440401072864223, 0.022517121754239915, 0.009518440804560206, 0.038549341034360064, 0.03468163317110033, 0.019008299437236788, 0.03088881309154912, 0.015969295016794734, 0.022689301167067247, 0.01824236846069231, 0.018442448108704466, 0.027272872858883787, 0.012935450118612206, 0.011534838335503231, 0.013975318109860349, 0.06891376342835548, 0.018059643094652526, 0.020695469128265306]",0.13170449404663356,0.027301246386895198,"[0.11439135416002905, 0.11701407817050212, 0.13645318344254853, 0.10511575672389603, 0.13734983637722195, 0.13739202943896764, 0.1315303485889467, 0.11769521035846892, 0.12873130887524611, 0.11686179488927224, 0.13629946596468606, 0.1341270589793808, 0.14817179264045333, 0.09668662509977342, 0.14323952396774842, 0.11553857916876219, 0.11119657319958524, 0.23355336721455816, 0.12194318614936057, 0.15079880752326386]"
36.83,294.4,135.28426212589315,"[131, 213, 165, 347, 207, 192, 201, 173, 204, 223, 214, 538, 438, 432, 350, 596, 311, 190, 466, 297]",314.74399648099416,65.76627855271092,"[204.15566445070573, 268.88707767015575, 245.25349751550303, 329.13860631937723, 258.68472428425565, 315.88241434655345, 250.3911729555995, 280.5585728689088, 268.162632167874, 288.0258162080202, 302.92533454161764, 410.79125962936325, 356.19440588155175, 434.20898319965727, 325.4265058883093, 404.67370465652874, 324.72652242610366, 271.75684564814895, 456.298737962683, 298.7374509989672]",334221.4085503644,161436.86340939972,"[124847.02393485767, 230059.31699547777, 194417.78882981974, 338355.95211448707, 199203.92461116269, 417482.0552776471, 188964.7265772074, 260590.90026204675, 206609.44457195132, 249778.0570810415, 276007.7526305904, 495160.1220462237, 375188.4250859688, 630268.1222661947, 349266.6933887073, 556460.449928833, 345240.9488601504, 218251.269407842, 764487.7664715031, 263787.4306655744]",0.06607576728134958,0.005148409861522458,"[0.07329244983851439, 0.06789476925581119, 0.06027879960190134, 0.06659278381966105, 0.07175163569975004, 0.06049983135451674, 0.06899360300656307, 0.07022216489105393, 0.064010046269905, 0.07268340816954846, 0.07237374055322794, 0.06010253947894939, 0.058290399672905925, 0.06036420019414703, 0.06604860226357043, 0.0588524692181133, 0.06709284964700304, 0.07455069820374405, 0.0639527915223275, 0.0636675629657775]",0.023520708347032234,0.014385528219706206,"[0.05366003782055444, 0.02218911634327732, 0.028312054337139715, 0.026361159519925376, 0.03354096667047433, 0.03305380367190834, -0.006065237339023011, 0.02922786550352541, 0.036599324964277785, 0.019868531603379105, 0.013900646356512837, 0.012038941635275502, -0.0010479012482331477, 0.019034591644371542, 0.027054799486007756, 0.015427173069180025, 0.016599568672919025, 0.050178168567505364, 0.010043250135647901, 0.030437305526019212]",0.12593950639205728,0.01630583418988091,"[0.13970761538687082, 0.10907641944230392, 0.1409110560366647, 0.10413217081722245, 0.12443267192910172, 0.11410676544079815, 0.16670515195101496, 0.12358139155854975, 0.12912169523905764, 0.12199797839310396, 0.14609014670395026, 0.1482098786849231, 0.1089469686544963, 0.12146937970791648, 0.12018289888583883, 0.11691189497437336, 0.1023776737235499, 0.13981731858525506, 0.129897960222514, 0.1111130915036397]"
37.0,299.0,137.00979603855455,"[131, 218, 166, 353, 207, 195, 207, 175, 208, 228, 218, 545, 441, 445, 356, 602, 314, 194, 472, 305]",318.35905852276414,66.97572566669075,"[210.83303797393017, 276.6424770373454, 246.48697584808, 333.3193149395455, 261.0044919934139, 341.96562868976963, 251.0722958431523, 287.6993628991427, 264.6647849316703, 282.5598082913326, 304.65005927524214, 405.6783761385731, 360.5674752087713, 434.6293104946387, 334.5778937870594, 403.82806077283857, 325.541052060096, 272.36615394606537, 473.8076281888969, 295.28698213571914]",338296.70496845344,161750.821468892,"[130028.76736916832, 235322.56803604102, 194709.17310901431, 341748.0218564783, 200897.59496500876, 421232.9547248569, 189793.07086970643, 263278.6545309367, 207690.63353190199, 257249.7479735699, 283273.9512525843, 488509.14665188576, 394739.7632101789, 630700.8216851114, 351667.3812432974, 566332.3678032408, 353844.725410017, 220598.79240876937, 769209.5437278484, 265106.419009453]",0.06585095393858462,0.004593874565024442,"[0.07512867018226116, 0.0687068712166229, 0.06180392943310934, 0.06646614348471377, 0.07007500200586583, 0.061794015072142806, 0.067678055730811, 0.06862458495278033, 0.0636314109506457, 0.07150838688667184, 0.06865194527577709, 0.058475036850560214, 0.05952362430398781, 0.06202995819745756, 0.06549782267581647, 0.05925102227250547, 0.06797411918241768, 0.07312800404701908, 0.06335923248526362, 0.06371124356526241]",0.020889425832826193,0.007557309783464386,"[0.024639025078330053, 0.02910611949641276, 0.024866614012123377, 0.01995669847091536, 0.00945593094430889, 0.02154321048065634, 0.02955580817290589, 0.014780795133225923, 0.019685552161738933, 0.01552323619928851, 0.04010552772737512, 0.014555872915519383, 0.0112209992619645, 0.026971959254657542, 0.019665175614868795, 0.012085846259587326, 0.022394300340893562, 0.020905764011733007, 0.011766621379289171, 0.029003459740729327]",0.12499433538107219,0.019835957813886397,"[0.1276350659814112, 0.15231623669228023, 0.1724939965088863, 0.10448389572327621, 0.1360602743084664, 0.1437639372268146, 0.11536310334110236, 0.1260938952348026, 0.12971377282997146, 0.11238872591384086, 0.14495029396302547, 0.11032010239127665, 0.09744148429431553, 0.10556873214464234, 0.10366352274626839, 0.10148501501595421, 0.14367875308776817, 0.10455069053894363, 0.13528847022926416, 0.13262673944913306]"
37.17,303.5,138.79576059049762,"[133, 221, 168, 356, 211, 198, 212, 178, 210, 236, 223, 546, 446, 447, 361, 619, 319, 198, 481, 307]",323.36481136160893,67.38654774869585,"[214.2124383323025, 284.03841243266953, 252.12341298426443, 331.91351418594115, 261.74286088204497, 365.26527334276267, 253.37014154843234, 284.80129974061606, 265.29523558417134, 294.65115326779426, 305.61044002558293, 406.84364746939565, 364.55613659705193, 435.4106071579542, 336.983962326529, 410.988941337777, 348.18212145916107, 275.463761160937, 475.7563304525485, 300.0865369442419]",344813.99566756363,162949.42182890075,"[133331.04650297583, 241138.33103825914, 196436.90518705873, 342452.52136099676, 202753.47714317302, 430334.0448805498, 192234.79318382108, 263169.09823362046, 208748.25841364154, 265220.8573196359, 286929.3032474797, 491758.5907836059, 397874.0123429369, 633515.1927431358, 355781.9086095393, 574520.4088809724, 412747.3337930547, 226993.90830785746, 772436.4548956442, 267903.4664833138]",0.0657504421118799,0.005629128700819993,"[0.08076246173708236, 0.06782221986245973, 0.06029355382905717, 0.0675695255617479, 0.07148000952409472, 0.059536286271933914, 0.0695251343193058, 0.06894973532958894, 0.06333249281684827, 0.0709771884202509, 0.06864810765275786, 0.05862911739599965, 0.05953652386189802, 0.060365358232270086, 0.06430586164695522, 0.05702378702298302, 0.06699885660279462, 0.07115385159695171, 0.06360006614337814, 0.0644987044092403]",0.023238522211304822,0.014695726022980457,"[-0.0010508346009858627, 0.019466392689762507, 0.03543277098627565, 0.021043088819160703, 0.0432843440553238, 0.06287517895192964, 0.03732626229544795, 0.003671147673806076, 0.022530669608066982, 0.04336101153118942, 0.02205487355284398, 0.014822853633379915, 0.02112838778819735, 0.020875535214641597, 0.019348693517142874, 0.008491098287413582, 0.02627085213473921, 0.012413436685628075, 0.010846047614088108, 0.02057863378804491]",0.13736898867666963,0.031035740040631737,"[0.13546646575121563, 0.20127861866162683, 0.1302958939823655, 0.10966414660977637, 0.1782468835611994, 0.1986823236905948, 0.12447293862416711, 0.1311338169852609, 0.11655231334140567, 0.17074375219067964, 0.12195720601448748, 0.09645074340537405, 0.10991564725258032, 0.11782593437347655, 0.17457516024830994, 0.13231071709435133, 0.10750842588567314, 0.15615307400476333, 0.09904114679963769, 0.1351045650564468]"
