t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),max-radial-velocity-mean(um/min),max-radial-velocity-std(um/min),max-radial-velocity-list(um/min),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min),speed-mean(um/min),speed-std(um/min),speed-list(um/min)
35.33,655.5714285714286,360.50535348328725,"[191, 647, 417, 437, 187, 263, 826, 590, 651, 888, 1349, 520, 1144, 1068]",476.64783191966814,101.12768266372488,"[390.24659445163024, 457.31604269033494, 408.50341058430706, 431.3860639653577, 258.92664980579536, 357.9040938652849, 525.5676957170044, 470.9278091157732, 590.9062424988132, 537.391294569423, 654.8980626296693, 457.8631693600449, 562.9563719380754, 568.27614568384]",790070.6723172277,320999.3598326633,"[704143.9317876591, 692819.135400881, 501879.29796224664, 552804.1020614414, 198173.3583461023, 390123.7601483624, 994258.4825768229, 662329.0232379938, 1086327.677969074, 879019.8854275462, 1474771.5860636865, 799045.3684981426, 1112119.4646465573, 1013174.3383146725]",0.14879831268885552,0.01418584043427445,"[0.1657916336912474, 0.14830651770260816, 0.16590204067561534, 0.17182062978347487, 0.13767556069213546, 0.15491488674526194, 0.1473135827778296, 0.1573273453645238, 0.15259107350013673, 0.1434022506228529, 0.12272505506203642, 0.15364279342675385, 0.1372402095187525, 0.12452279808074793]",0.08502268647002077,0.01759594474878749,"[0.1285445077701624, 0.09293914777114613, 0.08456802474549001, 0.09990863199526176, 0.09355873096564007, 0.09280442574015302, 0.07942212215444512, 0.07923461523340466, 0.09775418678324084, 0.08321547698206146, 0.059085654299546396, 0.07024596401811803, 0.05902173436804682, 0.07001438775357406]",0.18507423288545172,0.019785027256169006,"[0.226163361009644, 0.18118206219285643, 0.19100756184315923, 0.19551233313254676, 0.19005277831564796, 0.18730231168211448, 0.2098093427874573, 0.17363769106861604, 0.18019212643862456, 0.1759642137180138, 0.17751333528684055, 0.2017442286251362, 0.1469633827068894, 0.15399453158877724]"
35.5,670.3571428571429,367.2275771324825,"[193, 663, 430, 452, 191, 274, 843, 600, 679, 906, 1376, 522, 1171, 1085]",472.46553405952096,104.05099414314914,"[337.4435819354736, 453.54363278409585, 408.8721031500013, 431.73801591722287, 264.07946727566747, 350.97032428983096, 532.6838364844795, 496.35650740250594, 578.51880633269, 528.2638782513189, 646.5911686670644, 444.50885348600804, 581.0708844676259, 559.8764163893105]",785783.1854064818,342804.0333159504,"[376638.0623884489, 714644.6232482682, 518041.4629595379, 564725.1152181753, 204078.5799378403, 366902.4589434994, 1036862.404451425, 775907.2391795747, 1089705.5449030108, 901506.0496924403, 1484856.978912085, 804287.3361825545, 1134419.4777373986, 1028389.2619364852]",0.14899242317722886,0.014024327373620414,"[0.16589422201174087, 0.14891401451779865, 0.1659477286030193, 0.16791566279137915, 0.14376289624614644, 0.15487561785222792, 0.14480865612537844, 0.1579528933235897, 0.1528974123740863, 0.1424409616472981, 0.12102098713603242, 0.158574040711522, 0.1350327720942518, 0.12585605904673308]",0.08570981735336163,0.01745314300647857,"[0.10423101523482559, 0.08165174778956316, 0.0936051590839889, 0.09555394355344411, 0.0902507992143527, 0.09785760823364541, 0.07222747619000333, 0.08635043681491207, 0.09532783747992662, 0.07618982620696171, 0.05445250604981485, 0.12171160055676074, 0.05808449272598709, 0.07244299381287662]",0.19316901146721513,0.02227287306581462,"[0.2310834421205255, 0.1768089906538444, 0.1996577244030864, 0.18782343311587052, 0.19480187012372266, 0.1924030753239879, 0.17316769366954862, 0.1885716130598234, 0.19683480625950323, 0.16590642644928866, 0.18235182600110794, 0.24634013924911716, 0.16324883181378066, 0.20536628829780473]"
35.67,683.5714285714286,373.6987092227177,"[200, 678, 437, 462, 200, 282, 862, 602, 676, 924, 1403, 540, 1192, 1112]",484.0450257756256,96.45476536319185,"[408.5543040113334, 461.23957820517006, 424.59869576000307, 439.11891820644684, 271.62956148430646, 352.7842754330094, 545.958285092184, 515.6668323305643, 558.8537572016184, 548.2413514525713, 646.6763807587419, 463.67788360384577, 570.478485269102, 569.1520520498615]",835954.5856820805,319980.0706731538,"[718756.0058760807, 727444.4093764707, 675900.5840234095, 577732.3867756815, 210579.30306588608, 385112.05160136666, 1061465.6027127216, 801075.39986118, 1118697.2669449903, 917232.4914614272, 1498773.242528826, 814417.6160859673, 1150145.2451816925, 1046032.5940534265]",0.14893732017075695,0.013821291858754725,"[0.16410369676072947, 0.1516187788665458, 0.16378416948910662, 0.17063603364962737, 0.1445812225457686, 0.15450296407329525, 0.14304755458885104, 0.15870008783934209, 0.15319124534848524, 0.14269988502621067, 0.12158999376791943, 0.15560202659582897, 0.13495908816574126, 0.12610573567314573]",0.08205525284978912,0.01669445768586495,"[0.131681361435902, 0.08374671634738924, 0.07851476201108809, 0.08592348981623574, 0.08059561161383488, 0.09524789464763302, 0.08291059010571938, 0.08211619733897522, 0.08742399961071134, 0.07368130952532262, 0.06539593106625907, 0.059307915442792083, 0.06409607618872788, 0.07813168474645732]",0.1860038447134059,0.0231808358875072,"[0.23739798813379598, 0.1853799716209116, 0.18393619225448318, 0.19548201644074154, 0.1820798645188537, 0.2020766901585001, 0.1752938878757412, 0.18630594812575327, 0.17292348503764968, 0.1800470328108933, 0.1493336682991276, 0.22439254458929872, 0.14943724726168642, 0.179967288860246]"
35.83,699.3571428571429,379.88148093904175,"[207, 691, 444, 469, 208, 297, 891, 616, 694, 953, 1425, 548, 1218, 1130]",484.09981534178314,100.07648871944878,"[439.79482736612584, 451.03264376235563, 395.07029408085054, 444.12778158793367, 273.5860151078617, 348.3666524294273, 542.9487448598591, 517.4951215740822, 511.030150236908, 554.5930892941199, 659.2680171950046, 457.51368448752186, 602.536620101564, 580.0337727013499]",833331.4658060271,311746.7942772757,"[730867.0265648379, 741277.8410385688, 692962.8408179793, 590652.6913647288, 214817.89915765292, 393864.37659968366, 1067937.4066750077, 808196.2257637739, 929067.1208184606, 931277.3046199703, 1507696.052211199, 837292.5320261471, 1158510.315673107, 1062220.8879532623]",0.14746410817813443,0.013361524926020472,"[0.1636732673181967, 0.14915736338833568, 0.16109380918892233, 0.17123469628828042, 0.1435100880847794, 0.15085671781631238, 0.14330352915322564, 0.15690995320070966, 0.15245136872438134, 0.14093639845346456, 0.1201595907712217, 0.1486027930935133, 0.13382544069168384, 0.12878249832085514]",0.0781424717746245,0.012037447869550412,"[0.07021664323627712, 0.08993261921917287, 0.09456235139089963, 0.0976278960006473, 0.09098565414299781, 0.07124495574630733, 0.06215236801760414, 0.07811786666458588, 0.0749711032497457, 0.0696992081070649, 0.05987576727367472, 0.09111467810443226, 0.07644605473210918, 0.06704743895922424]",0.19044093921160135,0.0281737439694334,"[0.2259628357017224, 0.177844985943168, 0.19053330621081288, 0.19380059667737282, 0.16753531332506708, 0.19790972909429536, 0.1636644615520584, 0.1869259137046955, 0.20035648497733444, 0.16838213935148472, 0.16877679257088632, 0.17664812431788302, 0.17449246843282668, 0.27333999710281115]"
36.0,712.8571428571429,383.0587135439919,"[220, 700, 454, 481, 210, 300, 899, 642, 720, 980, 1447, 560, 1228, 1139]",485.5353581484572,96.70839577763127,"[465.590103613363, 473.10146657971734, 386.2269094641889, 436.30412830100215, 268.46067300113594, 368.78704845005717, 531.7224553917778, 499.93614649580644, 514.2549173337438, 559.6610530122566, 630.5918356386284, 460.97960786870846, 615.164759353486, 586.7139095745277]",845488.9675097113,317275.90561153484,"[739565.6400102727, 754167.3585887947, 646589.0078721577, 637386.7085315795, 218394.83362413244, 403651.465422229, 1081335.4130248614, 833937.9657106947, 932578.2477873104, 952531.4367016221, 1538599.6898455292, 846796.8777680745, 1181383.0769169973, 1069927.8233317004]",0.14814800140323586,0.013419103306635814,"[0.16750620442216282, 0.1496576962579385, 0.16073715722925966, 0.1686506274749347, 0.14462551136235208, 0.1567414052648966, 0.14351541326452483, 0.15505920893506084, 0.15344285238678157, 0.1409003280603589, 0.12079305074298585, 0.15009777181961673, 0.13175000727442743, 0.13059478515000128]",0.08203127674144252,0.021049110801909934,"[0.13403346949457945, 0.0852221885574533, 0.08418046591738872, 0.08016551504619752, 0.07059037878101679, 0.12478664580856624, 0.05991323739996307, 0.06548413163255058, 0.07934339099171393, 0.07695456480189883, 0.0683674543642508, 0.08656192911491499, 0.07033192171437559, 0.0625025807553255]",0.20491764187936434,0.04774087303261375,"[0.24709026925530614, 0.18186004067876382, 0.20946672246101405, 0.19014583766411156, 0.17818668867690876, 0.250323474037464, 0.19881133249156593, 0.19192480293222774, 0.2243043645504005, 0.16813427943014958, 0.1535606823472136, 0.17402502905767878, 0.15858346574483936, 0.3424299969834573]"
36.17,728.7142857142857,391.61331567119754,"[225, 720, 458, 497, 219, 307, 909, 656, 738, 1008, 1478, 563, 1253, 1171]",502.7887455842153,92.51942730498179,"[465.48299054477735, 492.07559251518444, 498.6329821459702, 435.51052538951336, 284.5516232560121, 366.3842943937723, 564.9804868988303, 503.17948485625556, 529.702907648674, 561.8532811632098, 643.8698146963214, 492.78633349299474, 616.7926979738651, 583.2394232036348]",867121.463326411,313899.1450280513,"[757891.5186839465, 768456.325257961, 762222.2402220877, 654191.8974451663, 233703.5094744965, 413172.710183573, 1101907.4368207152, 839995.9250119131, 955958.1849592859, 970913.1991264931, 1551712.044378543, 857275.5408750509, 1191476.2342371354, 1080823.7198933864]",0.14714808646025093,0.014237023798919822,"[0.16814073923890874, 0.1505333349954132, 0.16432676267505925, 0.1672976891802108, 0.14081491459405931, 0.15768356574936065, 0.14006293090111963, 0.15340982578614293, 0.15148503742977865, 0.1393745283731309, 0.1209867926628658, 0.14779548016187238, 0.1327548854187605, 0.12540672327682986]",0.0789932644991428,0.011313903289496871,"[0.09767403056845379, 0.0777244917032544, 0.09028797103884265, 0.09036663359072519, 0.07179457848976366, 0.09280607381437532, 0.06658906258227443, 0.08774258489863278, 0.07888953961792165, 0.0743620963333516, 0.06074548515912838, 0.08421193169253062, 0.06863951385744033, 0.06407170964130468]",0.17906840985139447,0.01183537714383781,"[0.19974831881270141, 0.18120381383895864, 0.18812589738348606, 0.18548206131790707, 0.1819659843135113, 0.18364189013306503, 0.16771292500962764, 0.18314518272090566, 0.1793503557233249, 0.18360778190831178, 0.15164929823821097, 0.17827265118719168, 0.15841308123143769, 0.1846384961008831]"
36.33,742.5714285714286,394.79765299857957,"[236, 738, 475, 506, 226, 313, 929, 667, 741, 1033, 1495, 582, 1270, 1185]",511.26089377900684,95.9313815554366,"[465.3643599423798, 498.41183307477365, 487.03866274881767, 449.0160020401738, 288.13856013766923, 372.68676131999416, 589.892631902127, 497.56960345004615, 598.1188939851755, 562.8550180758293, 647.5552355381201, 495.2898197512744, 624.4530455174031, 581.2620854223117]",888789.60104629,325425.42492536694,"[761620.3451622594, 784745.8848849804, 769190.862198926, 636738.3780338472, 238967.61811516096, 416810.4446654258, 1108559.040215944, 852481.1265817955, 1166295.2322216688, 983109.7108283076, 1563541.3400780444, 864784.0443484222, 1206766.4066770696, 1089443.9806362065]",0.14676714183019296,0.014125397254709637,"[0.16651310297587937, 0.1498865288624706, 0.16324587956939546, 0.1702566419200186, 0.1387890859799077, 0.15530688625365416, 0.14063781049558477, 0.15185191543811397, 0.15031498301095608, 0.13995275644629016, 0.12208079670878366, 0.1486797662194796, 0.1330343252986096, 0.12418950644355786]",0.07819253359506707,0.014463370415921668,"[0.1106176523872047, 0.08829732136904986, 0.08754373347231707, 0.09544721340778946, 0.06532362598231413, 0.09123075126509232, 0.06374428481961639, 0.07263227232038369, 0.07063986332085143, 0.08586450484602871, 0.0654905523336036, 0.07338360282912397, 0.06060006784103978, 0.06388002413652415]",0.19596305090662738,0.027377075551169253,"[0.22262940984489749, 0.22687298743531328, 0.20441362612444403, 0.1860305875261725, 0.1975129771535141, 0.19947159640102582, 0.20128477746493256, 0.18973641359384508, 0.22038130968553288, 0.1732821731636576, 0.1585866297595629, 0.1651956131469993, 0.14853784270093667, 0.24954676869194892]"
36.5,756.9285714285714,396.7538404226352,"[241, 757, 499, 515, 232, 323, 959, 687, 747, 1040, 1510, 602, 1279, 1206]",508.7420052896511,100.70143921448711,"[434.5202915259972, 505.9230243452036, 496.70380403750664, 442.5340532086365, 287.8044917717863, 369.76896680449005, 592.7985989824076, 491.4375498883805, 618.7201920953993, 504.25883354973405, 670.2957583288526, 506.04243521461217, 625.9492145673888, 575.6308597347211]",915974.0779611046,329667.01366588526,"[764635.6044633191, 856981.3695999548, 789501.2441624899, 674176.2822235902, 241850.99668784696, 425052.0298225988, 1119317.9510018327, 865053.3271609609, 1172746.5824421823, 1090290.9583517562, 1586214.7117672332, 897583.9145195244, 1225956.014887455, 1114276.1043647202]",0.1462697820191386,0.013463633410932672,"[0.16258832512416416, 0.15013776633685327, 0.16329689049491133, 0.1683126487538749, 0.14129758077774876, 0.15457090969312076, 0.14433914446831508, 0.15056042857293228, 0.1482095453830185, 0.13987440443953517, 0.12032042242345291, 0.14715518222205268, 0.1316084240864306, 0.12550527549152993]",0.08210917566456444,0.015997340820124085,"[0.10195370767183493, 0.08121591864891527, 0.09941847037596196, 0.09079496166389826, 0.10121053849060672, 0.10460968575462203, 0.0678306668361281, 0.06762384780497124, 0.07774008082740076, 0.07547281890596667, 0.06316042030393078, 0.09660728349287645, 0.06116002389847772, 0.06073003462831138]",0.20247156765648905,0.04322463294313582,"[0.21111219157716324, 0.16938247558260994, 0.20779425266954837, 0.1820597167645246, 0.1824256239759189, 0.1861097624319093, 0.22976505824601037, 0.19460971177263808, 0.1982935778821384, 0.16557593548155095, 0.16402643985960355, 0.23198655974042173, 0.17307000930614638, 0.3383906319006631]"
36.67,772.6428571428571,402.9711971273948,"[246, 764, 516, 527, 232, 333, 977, 712, 770, 1066, 1547, 618, 1289, 1220]",522.4089356267153,102.96134794779502,"[464.75901613669123, 498.72919078451974, 519.9156159375298, 443.5640594186806, 292.9037548355184, 378.72794974657774, 592.7098646624643, 506.0077623084441, 628.8067780927055, 579.8523339985597, 699.2552496373719, 500.40650877744616, 610.0486663125731, 598.0383481249332]",953930.0064493526,349752.4640033009,"[769922.6503010464, 865041.9799615806, 802554.7766900079, 691670.7359574643, 246100.02454357498, 438371.7844030557, 1126768.6711441667, 874437.2797702713, 1202640.8378250813, 1329412.0035625163, 1628183.4633393446, 1001711.9466983918, 1242714.5671174943, 1135489.3689769388]",0.14505932352915907,0.013612410371032007,"[0.16031862746127762, 0.14975271451917502, 0.16354891126039053, 0.1664333197682947, 0.13540398449963467, 0.15310698839218242, 0.1409912137340922, 0.14970848723361757, 0.1467339459087711, 0.13923551162876846, 0.11956805036386113, 0.1508015130290002, 0.13046171578290933, 0.12476554582625217]",0.07646329290615529,0.014923107585893564,"[0.108846166481541, 0.07727597421976189, 0.0917433531101902, 0.09312848696295198, 0.07218163481618424, 0.09085906570713144, 0.05834515834105036, 0.07542717994712206, 0.08063005347106755, 0.07636787676429595, 0.05567471995415589, 0.06331118083097469, 0.059116692965590904, 0.06757855711415606]",0.17995556963919854,0.029732946515196212,"[0.2027753902985502, 0.16345205900813034, 0.21531797619475682, 0.17576571737146088, 0.16665394347702184, 0.18721209580954415, 0.18395620042834762, 0.1775978259899219, 0.17475349692869466, 0.16925859783099628, 0.1395243120453788, 0.2612203992040082, 0.15024502799758951, 0.1516449323643782]"
36.83,790.7142857142857,412.170694395758,"[250, 781, 522, 544, 241, 339, 1001, 743, 771, 1096, 1580, 634, 1319, 1249]",528.2688785203827,106.45013211549944,"[453.62408434840995, 485.16372860051735, 536.2640461210163, 447.61455972172797, 295.39389613280076, 380.1853183647456, 615.3258530213185, 508.34536931000065, 634.1366670599374, 577.7410660984295, 705.7063647320185, 526.5920752504836, 628.5935517200872, 601.0777188038654]",975344.7791499171,357953.02171392576,"[778701.795592041, 874312.8245806893, 819666.8188076535, 706371.4952713655, 253805.7502997699, 446517.6999841815, 1223290.660410844, 892388.3099016076, 1219600.8181547984, 1360096.467932268, 1649810.234221701, 1009162.770617513, 1262249.7338242196, 1158851.5285001856]",0.1438360224836319,0.013788985573648592,"[0.1571945723296621, 0.14771012415457668, 0.1650225719365323, 0.16517523781587, 0.13352976636563468, 0.15275191389451775, 0.14025090930313142, 0.1493833938609462, 0.1462831378972413, 0.13927893227846666, 0.12016230669955334, 0.1469592411970027, 0.12877023559039638, 0.12123197144731493]",0.07658150700132994,0.016416035084608406,"[0.08233079626724886, 0.07103539278011733, 0.08101713649859373, 0.08817117870293678, 0.11615839162057313, 0.10112003422423442, 0.06489441942076005, 0.07149880414357826, 0.07972018890102545, 0.07653640743975287, 0.05484750176203274, 0.06764185728976958, 0.055921384962405736, 0.06124760400559023]",0.18026753250134364,0.019597935185540642,"[0.20766183333979044, 0.1772658058321495, 0.20677621216079903, 0.17421109558091996, 0.17891005733367646, 0.20908764022091492, 0.18259855435587682, 0.181517167832873, 0.18862512881546664, 0.1928154546212534, 0.15085638216010264, 0.17423114874538784, 0.15336256245423366, 0.14582641156536633]"
37.0,807.4285714285714,417.9640607085207,"[259, 802, 531, 556, 250, 346, 1027, 757, 779, 1120, 1608, 662, 1345, 1262]",534.0326425100785,104.07759760630222,"[457.00645342295775, 499.5219823892006, 521.2927430140877, 464.46108159039613, 300.1576811216332, 383.43185504867023, 614.2079313581497, 533.0558625899696, 659.9183737894233, 588.0445848099823, 687.6239826317988, 538.2974853280443, 627.4265296650447, 602.0104483817408]",970656.0752867374,351807.9229110696,"[789306.0594358151, 834173.663790606, 823127.6355109494, 716665.5112027195, 260192.38372630783, 451640.0934431964, 1240821.027475267, 910797.59161931, 1237640.3075199164, 1154034.1998688616, 1657839.6244953894, 1018372.4220430672, 1324124.9707925557, 1170449.5630903635]",0.143396938210986,0.014263245872959707,"[0.15671502618686664, 0.1449390227157144, 0.16421105417435305, 0.16697982254298888, 0.13355521177547977, 0.15584206012638732, 0.14028457162232516, 0.14849063708319504, 0.14499670955034888, 0.13837730756570582, 0.11875856454466978, 0.14558049312994706, 0.1283713351431524, 0.12045531879266955]",0.0738690859762386,0.016506961064522752,"[0.08671503745722295, 0.0634198933107743, 0.09213218949519571, 0.09420502560077984, 0.06618250863609533, 0.1098805530525416, 0.05826867592966177, 0.0767049958116988, 0.07427376187785874, 0.06729588753304097, 0.053748211853776526, 0.07976756971976875, 0.05083060572913268, 0.060742287659792615]",0.18654193536684516,0.021027146351392228,"[0.1904627713053552, 0.16178386723263363, 0.20742647083053842, 0.19832400115807794, 0.17541652279002762, 0.20228170416206404, 0.18853088700489848, 0.17915990037889176, 0.18512960599803557, 0.18666289966588273, 0.145399709896311, 0.20342721151786983, 0.1586354358700612, 0.22894610732518503]"
37.17,821.2142857142857,423.04903854161995,"[262, 816, 542, 562, 257, 359, 1053, 770, 796, 1143, 1633, 670, 1354, 1280]",536.421377488122,101.9804610246814,"[516.4902180360688, 477.6602837645944, 528.7383902208007, 469.2076395410867, 310.7120718245598, 385.9455215544745, 570.2038546937313, 537.7920780609293, 640.152750830898, 583.0504633353177, 719.8900329476684, 521.8681724320886, 635.5526326467213, 612.6351749447664]",985044.329628511,350598.85123934684,"[797852.5322319255, 894650.0852841835, 841549.9649039216, 727554.5596461755, 270383.83553336887, 459617.9828275512, 1171873.9420323274, 926460.2512992515, 1246049.6557760367, 1225429.6683617975, 1673240.8062627774, 1031863.4676730008, 1334311.0224546548, 1189782.8405121805]",0.14253338746667982,0.01383338530972019,"[0.1552451331696299, 0.146044990588525, 0.16466654823077806, 0.1659308348053661, 0.13173967470098422, 0.15179561620077392, 0.13860893228961385, 0.14663700730179546, 0.14299579917529875, 0.13659009421213794, 0.11976788562868698, 0.14571702115295757, 0.1296044967962112, 0.12012339028075847]",0.06784325597684415,0.013807352570134011,"[0.0964739619829749, 0.06445165565552302, 0.08344872928744845, 0.07530206804835103, 0.038362136489750516, 0.0789641388172984, 0.06384131295692674, 0.07518793465552319, 0.06253184166750307, 0.07127520052942057, 0.04862013759767168, 0.062208500638475675, 0.0671318616415736, 0.062006103707377254]",0.18888708558517103,0.02981522617169011,"[0.19976272247106977, 0.20143477562534534, 0.19494042237283002, 0.221046955737441, 0.17950468923950452, 0.20502892147348742, 0.1704516658376853, 0.17241147055354544, 0.17699446418412232, 0.16184408332123468, 0.1583001592807128, 0.17490544163260052, 0.1552282497553194, 0.27256517670749586]"
37.33,836.2857142857143,427.18369829373415,"[271, 844, 570, 581, 263, 362, 1069, 782, 806, 1150, 1662, 679, 1377, 1292]",537.434092383933,100.13723533336001,"[475.37331417605094, 481.5813003359387, 538.8982779660533, 471.9730605865063, 309.6767051010278, 398.0978013387377, 589.6717072151637, 534.9482320519402, 606.7719156697368, 596.4780650850596, 697.6110289502585, 546.108272408799, 656.7664519792601, 620.121160510531]",997147.2835930415,349725.7752324793,"[804422.7440521911, 908186.2696772163, 871145.7621312997, 747957.1143102463, 278116.5117026683, 473116.1617435604, 1185443.3022931418, 932409.4776669283, 1255910.930704292, 1231031.464161672, 1679774.5972206509, 1037189.9639021468, 1353126.402123804, 1202231.2686127634]",0.14228031776112995,0.013728152543510766,"[0.1556891326794303, 0.14363749601238013, 0.16338431382134916, 0.16389980431062548, 0.13439787388180924, 0.15422254366674265, 0.14144909262002603, 0.14721394180400865, 0.14295718136924215, 0.13482530757203012, 0.11885450362219965, 0.14347713065757767, 0.12823729130337103, 0.11967883533502677]",0.07779918856768954,0.015805550751884865,"[0.10852038189910172, 0.07721235621116836, 0.07965992775895114, 0.08172326714393903, 0.09067048616902934, 0.11083434266790998, 0.07336422622183104, 0.0670277300040538, 0.08218946059406494, 0.06323749964591208, 0.05763815343255113, 0.07003436446541283, 0.05924247491052314, 0.06783396882320514]",0.18464330939737666,0.025658785673418484,"[0.20330762822164825, 0.1925769376927441, 0.18722732835569791, 0.20290183424640273, 0.17908135075349804, 0.20672807720037661, 0.2334240012950436, 0.18121342532115275, 0.2184775254650469, 0.14669693362397818, 0.14960932097258223, 0.16787219511955598, 0.16224254112016182, 0.1536472321753843]"
37.5,852.3571428571429,430.78615204206454,"[285, 859, 577, 594, 273, 368, 1090, 790, 832, 1169, 1671, 700, 1400, 1325]",550.2440323857167,94.9012003033936,"[538.2851045748962, 517.8340375221063, 533.0804484059454, 480.88470170543275, 328.9137359624622, 403.9343595194797, 582.6832611293838, 545.2776315183655, 600.0620663828823, 566.4162550735305, 708.2209508943446, 624.4231967475012, 645.8104641723536, 627.5902397913484]",1033451.8895049338,362841.00691059884,"[810854.2606283551, 922983.1094510179, 878133.4935610389, 753099.6840357886, 290917.56008619093, 480648.87877926277, 1194479.7786656865, 985963.9186088778, 1265815.2086923164, 1257459.9496532565, 1693312.5150743434, 1295359.4264404487, 1423429.7764968246, 1215868.8928956643]",0.14182532919323101,0.013746496267548045,"[0.15553540975741162, 0.1438429132319095, 0.16371212790774228, 0.16324415590395586, 0.13328033025463884, 0.15359472521474699, 0.1400562529562785, 0.14490427311802184, 0.1433479984130895, 0.13329617329263044, 0.11921964184650331, 0.1441291815077128, 0.12832119203034192, 0.11907023327025083]",0.07172553204868075,0.009889549727848706,"[0.08529269520514443, 0.07289569379442223, 0.07704116753372653, 0.0895360801799632, 0.07208376160534466, 0.08331406022669886, 0.06815463392974619, 0.06750609566739833, 0.06965013705415765, 0.06657926546048622, 0.05234215779603583, 0.07696538886710383, 0.06500970774543613, 0.05778660361586661]",0.16828939896458148,0.01274187536269434,"[0.19043775365964283, 0.16285253743807887, 0.1872352644920676, 0.17866406715915845, 0.16316326796725567, 0.17354709797274337, 0.15311601602830963, 0.16497013156029378, 0.17470907257614174, 0.17852434425770403, 0.14994540538362483, 0.16780692336858405, 0.16511361761103763, 0.14596608602949795]"
37.67,869.8571428571429,437.7658062239456,"[294, 878, 584, 614, 282, 385, 1118, 798, 852, 1186, 1705, 706, 1430, 1346]",557.2634261355022,101.35465893832314,"[499.3551514456185, 547.0497448730107, 525.2079927776623, 480.9173766446994, 331.82410297668815, 402.2937084875125, 595.3259905502844, 563.3746057678758, 623.135801031842, 568.1341855745004, 719.5768692032484, 650.9434859561089, 673.7059254801896, 620.8430251277895]",1058746.8973739562,375025.6944456896,"[825634.5231532612, 938980.7336582504, 883803.1062843269, 771977.8392090441, 296495.8922725734, 490352.3876080703, 1216355.909268299, 1008907.581416973, 1282012.4367065493, 1270624.587964817, 1735971.0838934006, 1305271.5593233148, 1474488.45738586, 1321580.4650906469]",0.14088312818440182,0.01370969152939134,"[0.1556725782042866, 0.1437660076886556, 0.1589016415134708, 0.16303845582968046, 0.12937358014568184, 0.15306872497534585, 0.13843936714591948, 0.14443724299315983, 0.14337733641321987, 0.13487374019778084, 0.1178268281341821, 0.14431746876158064, 0.12696973931804592, 0.1183010832606157]",0.07274387281938467,0.013332856313631224,"[0.09290962461426787, 0.07953953588189117, 0.08155004583352737, 0.08599964882893701, 0.08300368214139052, 0.09445119021776212, 0.06531539275566807, 0.06985768629325437, 0.06746904215395529, 0.06856910200421712, 0.048502252322801365, 0.06516463697434396, 0.05488421912071639, 0.06119816032865274]",0.1818191326320995,0.02951462991235716,"[0.2004626024884388, 0.17177921756232786, 0.18663796436924743, 0.17638571897701838, 0.1853275832796475, 0.2006332633164749, 0.19005452201464995, 0.16416141200503262, 0.1625119296638953, 0.27255974881934103, 0.15340637693348577, 0.16809469462687684, 0.16332209661846575, 0.15013072617449114]"
37.83,884.7857142857143,440.1687051699485,"[303, 893, 596, 629, 288, 397, 1142, 820, 869, 1204, 1726, 722, 1429, 1369]",561.2157733816193,100.48382265624977,"[501.49006877391776, 553.1461393101512, 521.8852209105764, 489.8365134682372, 327.3685851740517, 407.858928646586, 614.219810778583, 550.6886128882563, 608.8371328133948, 624.0151243272878, 688.1431779184599, 656.989298561714, 670.3248079235008, 642.2174058479548]",1071975.7127974709,379643.00383400766,"[832645.4585812729, 954692.0127659661, 896701.2583109287, 784951.6933877602, 299932.9863202733, 495836.1060947185, 1234316.6231344086, 1020088.3341670523, 1287554.6535079842, 1285941.4510126424, 1756962.935291256, 1317114.8751871989, 1498535.3439404564, 1342386.24746267]",0.1407653299594608,0.013555161046497852,"[0.15793445603034167, 0.1433394228219827, 0.15743959184532472, 0.16246653067104122, 0.13156711296129772, 0.15300730571040363, 0.13878107715658047, 0.14295319753381244, 0.1436608204982471, 0.13426134165532505, 0.11868014617275953, 0.1422054516143687, 0.12719078124364466, 0.1172273835173214]",0.06873355392968208,0.01664958871218286,"[0.08978984121313262, 0.07360056434040718, 0.07967056813302925, 0.07116386191372787, 0.03766965185273485, 0.1078206397718543, 0.07185712196705649, 0.06508821140539801, 0.07082576409953342, 0.06837363314034307, 0.05375333252238209, 0.0680243537270988, 0.05373912245217441, 0.050893088476676805]",0.18130545745284724,0.02093518377141949,"[0.19915607918853082, 0.16263664828132823, 0.1836152826436502, 0.17535281665342095, 0.18942516865044784, 0.19550314932424454, 0.18796922571401972, 0.17340719012167444, 0.17612438646016845, 0.23308747259316398, 0.14604016856905316, 0.18524893595456343, 0.14836279928726784, 0.1823470808983275]"
