t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min)
30.5,98.0909090909091,50.73549949582549,"[137, 74, 49, 158, 96, 112, 65, 74, 43, 65, 206]",192.21579110294567,47.58159196814175,"[231.4060813729659, 152.2169810528056, 138.5348744149264, 238.24679893505325, 200.15282956422035, 191.08454623325184, 175.7069473172974, 213.11823694436237, 122.80625530606714, 158.63951754785828, 292.46063344359345]",116062.21547232335,62917.91573833214,"[143845.73522622927, 62011.09662923432, 52111.239621351764, 158434.19843558475, 140747.3065898168, 110751.74346020943, 87955.51681200306, 131448.24074362477, 41400.66682502986, 73946.74585152912, 274031.8800009436]",0.05249109432699814,0.007816165385046694,"[0.046817955896533196, 0.056976104830963624, 0.06395907880275516, 0.055126813627739815, 0.04387131823713709, 0.05129153041678893, 0.055431337959236396, 0.05896890908914874, 0.035788280897338126, 0.06037987367877469, 0.048790834160563776]"
30.67,99.27272727272727,50.61835815016309,"[136, 76, 50, 164, 96, 113, 65, 74, 45, 68, 205]",194.61475434262138,33.771659992033356,"[231.66409356360023, 152.0739871404681, 138.95599324115432, 236.84198527720307, 191.98481464239703, 194.85793479418746, 176.28682763124095, 213.33213204532592, 201.94715370162302, 158.72930125340497, 244.08807447823]",115120.2257898191,42943.57239033162,"[144006.2690447266, 63616.41736137821, 52300.02787970999, 163267.4902414785, 141863.5704403326, 116172.82867028943, 88592.48823452604, 131824.39292008913, 93647.99453265821, 74106.96629143642, 196924.03807138483]",0.05347686353145506,0.005998495711010552,"[0.04571354475336679, 0.061743241080835454, 0.06121067428814386, 0.053651041051081094, 0.046751512560049786, 0.05162448183477175, 0.054534667274271476, 0.05875491434803901, 0.04380394654166419, 0.059102708050097465, 0.05135476706368471]"
30.83,101.18181818181819,51.26951956439261,"[138, 79, 50, 168, 96, 117, 66, 75, 46, 71, 207]",192.99218416275764,34.3867582310333,"[218.96552843016403, 154.6742627129602, 140.2096797775238, 248.46902212768273, 190.12933781591101, 190.85128825367636, 179.15410205987175, 215.00995850190918, 177.87779692994906, 159.91252305177022, 247.66052612891582]",117224.3708906584,43267.58564760743,"[144514.73580425364, 67124.24309721282, 52598.12126545379, 170362.1213702937, 142269.49925057957, 118813.56885035084, 90935.16081040484, 134013.82476278592, 94384.1333553012, 76343.91537858755, 198108.75585201866]",0.05318052941107549,0.006549134280472039,"[0.045092014983422135, 0.0640358622184793, 0.06029933742254695, 0.05214629920231615, 0.046812791419370024, 0.04945737368697068, 0.053722330574897226, 0.05807391069366845, 0.042878383339952406, 0.060318244673779386, 0.0521492753064276]"
31.0,102.63636363636364,51.41453632441457,"[140, 78, 50, 170, 98, 116, 66, 80, 49, 73, 209]",211.31933751067,68.03930053119554,"[377.6869257825055, 158.03949721733218, 141.28887946433022, 249.4488550228684, 181.8778213216899, 194.24391259165807, 179.19238775787332, 275.64942791375813, 133.4190044912115, 188.64051635189054, 245.0254847022521]",142454.7234456537,93346.65394128414,"[384860.44341572915, 67671.7372510444, 53491.95900095114, 171652.28595970097, 98952.30790737484, 119455.25613216548, 91198.76278503997, 198936.14173459745, 47727.48799037136, 119844.58509017146, 213210.99063504438]",0.05168459380199679,0.007606269817386018,"[0.04430683090377874, 0.06223882127153033, 0.05827336660062711, 0.05111529163051574, 0.04371882530533472, 0.048674826501835064, 0.051580127241155474, 0.05722175936442736, 0.0376753790617878, 0.06293651638973377, 0.05078878755123859]"
31.17,105.81818181818181,52.99022208260347,"[143, 81, 52, 174, 101, 116, 70, 84, 50, 75, 218]",209.25504076650589,61.40304208326331,"[351.1596486161689, 159.896318433131, 141.7932425555021, 253.70325207596758, 182.14781811717623, 199.05057151719035, 180.06157228047363, 265.3568885310225, 132.81087103678075, 190.15022166861698, 245.67504359953517]",144619.61487726614,93132.23607197707,"[384992.7018869966, 69503.50147257879, 57333.43823853438, 174330.57492510276, 99335.84310185799, 120129.07118495018, 94866.15805740384, 205190.96164814202, 49037.025797568094, 120836.25228015817, 215260.23505663444]",0.05179996449302162,0.007298083409122163,"[0.047040409627950176, 0.05614401897600178, 0.05909337300375726, 0.05163247382496548, 0.04512200512441178, 0.05111928323625683, 0.05239512932193491, 0.061455346030897806, 0.034579399518771814, 0.05927858529182051, 0.05193958546646944]"
31.33,108.9090909090909,54.6670916465373,"[149, 83, 52, 181, 103, 118, 72, 87, 52, 78, 223]",195.37055272700664,39.686675330456126,"[231.8424881270754, 165.3569835262741, 141.677241869637, 252.60735587706347, 182.94971886253717, 202.70411794597075, 182.82067822645283, 247.36678156511815, 135.55516904146853, 170.16717059057075, 236.02837436490475]",116178.61455985782,48453.8603537746,"[152567.6424254431, 72455.3337137244, 57871.12849832988, 176306.32627887698, 101399.46782848748, 130600.07572440339, 96633.56400365726, 144846.15496272984, 50793.96767997742, 85040.84072439147, 209450.25831841462]",0.05197350785219985,0.008207347513302644,"[0.043697306155734174, 0.05804611019237146, 0.05746677373040807, 0.05262720189488136, 0.042798511012459683, 0.05230057324087965, 0.05370329538599494, 0.06330839434066773, 0.033715896932059265, 0.05858930386215235, 0.0554552196265895]"
31.5,111.18181818181819,55.215610440921836,"[155, 83, 55, 179, 106, 121, 72, 91, 54, 79, 228]",202.50189259688213,44.37751951035427,"[226.2823119023854, 166.02284131524942, 147.73426531870194, 253.62510666532233, 186.86414826823415, 215.34241480488663, 182.24166076801717, 245.11729618791506, 144.28962642192184, 172.48226953868152, 287.51887737438744]",121183.17547140205,51137.0635793754,"[154852.37806054897, 72928.22474091718, 64696.479167963276, 178257.91018887958, 104905.12084425113, 134166.53200027236, 96727.48814740528, 153910.19908861854, 56294.65672231276, 88102.08926682624, 228173.85195742725]",0.05259428623910864,0.007432362468354934,"[0.04329696119608057, 0.06265864887767689, 0.060538214981922925, 0.052362897175051604, 0.042858270661937564, 0.0556505483418232, 0.05274975624134881, 0.05990775775412629, 0.039293559251157455, 0.05726257434154951, 0.05195795980752025]"
31.67,113.9090909090909,56.63294897046161,"[161, 88, 55, 182, 110, 121, 73, 92, 56, 81, 234]",203.51548951929163,41.87941392031491,"[229.39113736323398, 174.87762250217634, 150.38304703707863, 255.2139525972241, 189.53497894803536, 217.2987583032439, 179.0744975945924, 245.250121328731, 144.8045542499358, 175.9906388829916, 276.8510759049648]",123980.39995425568,51558.9478534631,"[159889.42375143175, 83242.92083081741, 64777.25144646985, 180986.23417364937, 108194.34210610746, 134229.74454999962, 97246.56653566108, 153924.21383457404, 56744.69064906265, 91145.04004681941, 233403.9715722199]",0.052876548525127014,0.00752864473900974,"[0.04428982903064641, 0.05979705218657342, 0.060607832201227826, 0.05194343837694441, 0.044492953609356276, 0.05450755513943652, 0.053649366324256785, 0.06383253805005104, 0.03780207735397473, 0.05736834227832001, 0.05335104922560976]"
31.83,116.72727272727273,58.75898383922395,"[165, 89, 55, 189, 113, 127, 76, 90, 57, 83, 240]",209.30758785626824,43.798792984146594,"[234.5530298293381, 170.63596367159624, 151.08326938682882, 259.97302485716364, 191.32742956690925, 224.3246026455444, 203.146052810678, 245.31935452200503, 151.4268728173044, 178.6086878093521, 291.98517850223067]",131660.39581423881,51690.935867750435,"[161557.5394770314, 85083.08772672011, 66644.71795018448, 189637.34274539017, 110703.95231730728, 144062.16766824335, 145469.5227911964, 153994.3254518232, 60313.30731459193, 94369.83968796411, 236428.55082617459]",0.052971388087653185,0.0071763606373034805,"[0.046183635927334106, 0.06137613377037211, 0.05960514501924542, 0.048640462058095225, 0.044444317266845945, 0.05469251074343592, 0.05516228113703596, 0.06172074561201361, 0.03859480362072963, 0.05742244357094568, 0.05484279023813145]"
32.0,118.45454545454545,60.1105043006023,"[166, 91, 56, 190, 114, 127, 76, 92, 59, 84, 248]",208.51859259721311,41.12074366016963,"[234.7297855763983, 170.57211354849304, 152.7210759269287, 258.62070531900133, 191.71026886904184, 220.53523490448663, 203.89006157316456, 245.56711642349504, 156.56100869415397, 177.16328379069046, 281.63386394349044]",133130.3801280175,51848.11097389879,"[162278.02580984207, 88450.026100278, 68623.87512556073, 194192.14534976252, 111098.13086445972, 144025.83450181544, 146575.39349108335, 154627.54257248554, 63454.52128447239, 92648.3567423999, 238460.32956603306]",0.0533058480775562,0.006887406334870673,"[0.04639206390096951, 0.06102581627344099, 0.059716326074090574, 0.05128866384777958, 0.04547515802282598, 0.05231511085896538, 0.05920902818413091, 0.061932086139784216, 0.03948455556248655, 0.05585919704016364, 0.05366632294848077]"
32.17,121.27272727272727,60.91484369033694,"[167, 94, 59, 193, 117, 130, 75, 97, 61, 87, 254]",208.48210850193934,40.405914243327366,"[234.23811105642488, 169.9279841845503, 155.61426488843114, 259.50959670756924, 191.1505278355504, 225.20989947828446, 188.51853223269742, 254.79295887886119, 158.68078256486086, 182.78531902240059, 272.8752166717023]",131897.2218010442,53316.9524035051,"[163782.15842745255, 88423.80191931888, 67548.9646244917, 198481.96750021758, 113755.09610168276, 145018.82458701293, 103727.51924161725, 163454.35957604024, 66638.08102949246, 98141.61412579077, 241897.05267836893]",0.05306814204994981,0.005628449745778182,"[0.046263909917990564, 0.05610396416882117, 0.06282106746407029, 0.05116529192459598, 0.04268028610457538, 0.05237185205997782, 0.058669072169871314, 0.05677893662545645, 0.04740232670498096, 0.05596137500593366, 0.05353148040317426]"
32.33,123.81818181818181,62.075467266575096,"[171, 97, 61, 199, 118, 132, 76, 99, 63, 88, 258]",210.49853205944274,45.24892113428288,"[237.54511888352482, 166.3888333476679, 155.77642927070372, 263.73538043753183, 190.95528972064875, 221.96967548050276, 184.51820521510254, 266.7630632375863, 156.4726088660456, 183.3580984582839, 288.00114973627217]",134099.3908012349,54885.079248945876,"[168000.5684677401, 89153.13284522419, 68126.09426988961, 206736.33821583717, 115422.2766060329, 145132.23094815458, 104405.89682480918, 166047.99052568563, 68102.00324459065, 98706.4788022397, 245260.2880633802]",0.05484186643457925,0.00883754955906966,"[0.045688930273398376, 0.05622093082641059, 0.0699953539889728, 0.05055355173586159, 0.04199544540054157, 0.05199151738426692, 0.05686752404554013, 0.07200484734391642, 0.0475835090682817, 0.05576738076044063, 0.054591539952741054]"
32.5,127.18181818181819,62.09157460045313,"[175, 102, 62, 202, 123, 137, 79, 103, 66, 90, 260]",215.52249581963304,44.13025771468564,"[247.19736805433706, 191.73769651999817, 152.95986842107973, 264.50908318010465, 203.2208568270222, 228.26383879668873, 179.9214598168164, 267.36915541885963, 158.65831765059832, 188.53002970310268, 288.37977962735573]",140053.17082783434,53537.037140517015,"[172793.36339819847, 125156.24823529796, 68987.13129352646, 208060.47184983644, 123024.16045974358, 150259.24847881612, 105066.67904733992, 166820.71697854297, 70377.98995580924, 101112.3074221666, 248926.5619868999]",0.05429990824432354,0.007839414107859712,"[0.04583343303287064, 0.05506630366566774, 0.07053323597990939, 0.052772467422085786, 0.04118782908971044, 0.05234972994156227, 0.05514339991147589, 0.06480657319947616, 0.04760415461845356, 0.05647347731369643, 0.05552838651265074]"
32.67,128.8181818181818,62.55528463977793,"[176, 103, 64, 205, 125, 140, 81, 105, 65, 91, 262]",220.25458317279825,41.97509332418007,"[247.78251691498042, 197.3270300089176, 177.80765992317416, 264.7310442572309, 203.58530412670825, 229.44927155838573, 185.9644749915922, 271.86843349921844, 159.10972068323892, 190.72604198692025, 294.4489169504137]",146156.53722532422,50262.915062912885,"[174104.16923416287, 126397.04408931057, 113269.21365957485, 208149.2158263509, 126100.67946213788, 157119.35977597107, 105628.53582492363, 171741.0327660083, 70714.1764530205, 102251.83295830511, 252246.64942880103]",0.05360595937702,0.006114058028196522,"[0.0454916731588109, 0.05659299914925283, 0.06422202947734798, 0.05364231994759723, 0.04211130004712802, 0.052123925669661154, 0.053712619086114445, 0.06273040534283238, 0.05120194117177938, 0.0536286140422767, 0.05420772605441897]"
32.83,131.72727272727272,64.0282608058206,"[181, 104, 64, 207, 129, 142, 83, 110, 66, 94, 269]",225.16714658044532,38.68751737147871,"[244.9625600080435, 193.3289748087451, 184.43928879923948, 265.19918100010034, 209.47337292619082, 237.49801045053638, 243.86673700215573, 257.9471594181868, 159.35737587012378, 189.48800214601758, 291.2779499555593]",152431.5840110212,49532.24645367086,"[175781.80441176982, 126875.46438015605, 113384.76866847473, 208845.3098401298, 134735.6477923697, 159475.01627310747, 150990.55571803596, 173487.61766131085, 71095.73872618697, 103507.00452133796, 258568.4961283538]",0.05364553446231466,0.005863929395638757,"[0.04555819390101981, 0.057100713981866336, 0.06030659063337188, 0.05247248577139403, 0.043134126335070876, 0.05189196750926013, 0.05407910856351763, 0.06409368491583314, 0.049950309499569925, 0.05795534554931729, 0.05355835242524032]"
33.0,132.9090909090909,65.33828057954165,"[183, 101, 63, 210, 128, 145, 83, 113, 68, 95, 273]",220.6886388344893,44.25331231058798,"[248.45245428648215, 168.0954961190839, 159.2228147782828, 264.11859746334983, 211.1217065940487, 232.22425469402452, 243.94548430312096, 254.18779416180635, 158.49231370703097, 191.36310162865126, 296.3510094435012]",148346.9856398993,60968.43870164073,"[178324.39097125112, 91615.53787277744, 73236.52690262902, 209576.2777175796, 134002.51215408384, 161223.33899473847, 151186.31470401335, 171365.78315717657, 71742.40583101063, 104514.87559787373, 285028.878135759]",0.05383071469949126,0.006091916617648739,"[0.04516295963184314, 0.05786031727908847, 0.059557444021792104, 0.05140661072553578, 0.04277879933844299, 0.05336335139190625, 0.05805080859781521, 0.06424677630810909, 0.04909851226854868, 0.05648347828262749, 0.05412880384869471]"
33.17,135.8181818181818,67.07729598279612,"[189, 104, 64, 217, 132, 145, 84, 115, 69, 97, 278]",218.46105266635777,46.44607701411174,"[250.89718855347977, 169.4085073423393, 159.12764729844784, 270.20471554055587, 211.56399845965095, 232.11172579151946, 194.00581871374212, 266.23258442654776, 157.59703349420926, 192.3772585380974, 299.5451011713459]",146659.36891426722,62608.112914042205,"[181329.55190846953, 92517.72588604568, 73924.08096193903, 212326.9825203811, 134416.88110530996, 161983.42843681583, 107444.71959241379, 182881.28159563625, 73062.61151597212, 108009.82729822435, 285355.967235732]",0.05396851030932217,0.006886298064552482,"[0.04659545037078029, 0.05589587037768964, 0.05946132476016698, 0.05012669310819906, 0.041295383109904174, 0.053560546086790596, 0.05904771793715151, 0.06743196439809898, 0.0480394479627415, 0.05790935151064373, 0.05428986378037738]"
33.33,138.45454545454547,67.92549394205925,"[189, 107, 65, 222, 137, 148, 85, 120, 70, 98, 282]",223.79526612475672,43.3848547018672,"[249.83061368765206, 173.88970966759038, 184.70288846072506, 276.6063761517323, 212.0068985961018, 239.07585245245704, 196.40108111207928, 279.45394788829515, 165.31428314079784, 192.74403426704617, 291.72224194784667]",151663.2532877667,55351.61988025611,"[185552.84885461224, 96477.4852528233, 113204.74955706517, 220359.7864204331, 140222.50398127723, 164216.4860778011, 110151.75876243897, 190782.11298149606, 76016.21824639279, 109059.12950150718, 262252.70652958646]",0.054384163091018504,0.006363715886201069,"[0.048603938171940544, 0.052538465809674126, 0.05653048983772413, 0.050396565512430845, 0.040955405405401595, 0.053583148812683626, 0.060161814461960894, 0.06711992768076121, 0.05743078583570418, 0.05555552940431706, 0.055349723068605375]"
33.5,141.8181818181818,69.14595893010406,"[195, 111, 68, 224, 141, 152, 85, 121, 73, 101, 289]",227.95725887817835,45.19061250452422,"[252.06688611931224, 179.9281523698158, 194.4973069803239, 281.28723269236747, 218.04977336413094, 244.7462776407024, 195.07208969591704, 273.0797891438667, 162.84038493412797, 195.43840354398242, 310.5235511754149]",158948.43505083348,63018.06068775502,"[200109.21621161696, 99806.25555488208, 116340.96598921044, 228476.6352654702, 145192.48082240042, 165960.4870497467, 112094.46397217886, 192612.90618420835, 77985.93736985659, 111405.21344627673, 298448.223693321]",0.05402614803072303,0.006708948461283944,"[0.04893994119082644, 0.05000339989619966, 0.05672656612760533, 0.05071222417901853, 0.042055993283426595, 0.05233442119103569, 0.060922140817798696, 0.06924027159380193, 0.05637619178425869, 0.05481325196091004, 0.05216322631307176]"
33.67,143.45454545454547,69.44690581496579,"[203, 114, 68, 228, 141, 151, 88, 121, 76, 100, 288]",228.1490560074356,45.240872516053265,"[256.4850965091849, 184.8239595000584, 192.27815530140757, 279.073701982633, 211.3136410367395, 247.355680722636, 197.45269205719387, 273.2619478759206, 162.88783079920674, 193.6441417970256, 311.0627684997855]",160532.56355040238,62911.2453583359,"[202069.53304878908, 102764.31753004807, 116625.31399468346, 231803.43332773293, 145351.24786888147, 166419.11116272022, 115991.47841291838, 193022.7982193677, 80647.66009158427, 111451.12331904897, 299712.1820786515]",0.05457340613527473,0.005802653831668817,"[0.05011912266551244, 0.05795866574465001, 0.05649972127365714, 0.05132594165944434, 0.04228743797701859, 0.0516858529188944, 0.05573248130971575, 0.06623496172880018, 0.05465966555139799, 0.05984737291705182, 0.053956243741879364]"
33.83,146.27272727272728,70.35636560978817,"[207, 113, 71, 233, 145, 155, 90, 123, 81, 99, 292]",228.16105478087974,43.25365911468593,"[256.47032952461024, 184.9873188251906, 195.51530564892363, 281.5237237583515, 217.56219045777175, 248.58298132993622, 201.83176446133402, 262.8559025675161, 161.0666203086898, 194.25241229987998, 305.1230534074735]",162033.1373790569,63513.88942423885,"[202998.50558872364, 102960.37703626961, 119604.13165032706, 235153.22126534427, 147781.92590273195, 168182.94042193354, 115662.42215774208, 193936.76521399585, 81659.18352970493, 112059.19897625988, 302365.83942659316]",0.05465555530294292,0.005723541550178271,"[0.05357586516406586, 0.05696470790549333, 0.05530560887934447, 0.051460578711246374, 0.042371929837411455, 0.05168138194521822, 0.05664043210432479, 0.0666636832204207, 0.0539693977453097, 0.06013234533133094, 0.0524451774882063]"
34.0,149.8181818181818,71.13342137394795,"[214, 115, 72, 240, 149, 162, 96, 123, 84, 100, 293]",226.7742184669708,45.29697489860666,"[261.95905316346466, 190.25528824199458, 164.5841347405564, 292.097443638099, 218.20614828093935, 251.9034894622763, 198.0927608874987, 257.59738405791165, 168.06686311024367, 194.83931184859492, 296.91452570509955]",162661.07258461847,65292.56720183726,"[208002.90409650697, 103673.27436468264, 82179.52087564707, 237645.2145502501, 148887.79842965674, 217437.58240398427, 118440.33357476316, 195057.2223989806, 83153.52039842686, 112753.35484102574, 282041.0724968791]",0.055292684746191714,0.005710624103298658,"[0.052036129545120116, 0.05747174642163955, 0.05424482249158087, 0.05254750158327076, 0.04548537371078553, 0.05320883530328178, 0.059813655409974555, 0.06833905890023581, 0.05229187264473371, 0.06039956432248441, 0.0523809718750017]"
34.17,154.0,73.4479407471714,"[217, 119, 73, 245, 152, 167, 98, 128, 86, 104, 305]",229.51702018427977,45.903750767686496,"[265.1578049244949, 181.7815433550681, 166.3196219605192, 295.3667218357733, 219.5944263315764, 257.5932024359189, 198.16785966871205, 269.440062763115, 176.77459329661835, 200.20348976885197, 294.2878956864298]",171348.12912494477,69588.44999951539,"[214606.57911729944, 108097.21906623481, 83722.2719276012, 239551.8579719608, 151972.89615268752, 220261.5927191126, 119414.62057475322, 253935.3924477693, 86900.35209220338, 120654.51245874853, 285712.1258460218]",0.054981853478704504,0.005771529258497262,"[0.0548707227545257, 0.056071121278016625, 0.05594584528785277, 0.05142036978828109, 0.04452563065709884, 0.0512024645119815, 0.059496975790273895, 0.0679838166495533, 0.05167303161665785, 0.0594277647815646, 0.05218264514994336]"
34.33,156.72727272727272,74.94543469630543,"[223, 121, 71, 246, 159, 170, 100, 127, 88, 108, 311]",231.28099775312174,45.46194139968048,"[268.76939245187754, 189.83537664847734, 164.78835969184303, 290.0921926553669, 217.76273306308485, 257.9881758669452, 200.90667956371323, 270.31049547902484, 174.59184727863052, 209.27036687665563, 299.77535570872]",173493.1514522561,69569.99490301151,"[222096.6079509324, 110810.13332148184, 82829.30393144906, 239625.88467201078, 156696.15505015143, 220805.03715132605, 120859.22156498993, 255141.74717962413, 88925.30934521146, 124015.09552417997, 286620.17028346006]",0.054851986085136445,0.004489719517116205,"[0.05450120007557661, 0.055913228162673856, 0.05702670215944603, 0.04933870782026902, 0.046500831395938705, 0.05237288524966614, 0.06004020280652944, 0.06251765998375228, 0.053978296558826536, 0.05890277246314792, 0.05227936026067438]"
34.5,159.0,75.61349085976656,"[227, 122, 74, 250, 161, 169, 102, 128, 91, 110, 315]",234.65287199340383,45.67500538664032,"[273.10901802195434, 196.40533677737946, 166.89754385351458, 292.0650105090208, 222.03690057331727, 257.81817795223657, 201.68936730258008, 270.0900998786364, 180.81660010613138, 210.70403505072497, 309.5495019019463]",169295.7238052004,66291.0777909996,"[226107.26221515046, 119286.37379119248, 84320.36746340716, 247604.78713615637, 159531.53831951416, 187400.12415076178, 121983.52012234354, 197922.3097160439, 90447.63511040706, 125523.08679311155, 302125.95703911583]",0.05457427939665783,0.004720717592080891,"[0.05346684328211719, 0.054818165508368176, 0.05688216890876217, 0.04999950717504541, 0.04695979178246272, 0.05230139723590706, 0.06077076316536789, 0.06190970248156576, 0.04995992670461244, 0.060658421628157856, 0.05259038549086947]"
34.67,163.1818181818182,78.81474250648566,"[234, 127, 74, 258, 164, 171, 102, 128, 95, 115, 327]",235.0100861835845,44.8039023960957,"[273.7976707972359, 198.14723998325087, 167.29222735840426, 292.3889254933314, 223.81477886114527, 256.7180868692894, 202.32610399057978, 270.13663162053075, 184.93750629829827, 208.2916243429339, 307.26015240442996]",172686.48512341606,66220.57410842835,"[226448.73268618525, 121716.9083124547, 84677.32775248295, 247675.44182101332, 162740.3862194223, 190073.18065102265, 122493.09756461842, 197833.0315243889, 104966.60576703183, 129152.3135053272, 311774.31055362936]",0.05359446972277611,0.005160101255287788,"[0.05221419879549213, 0.05310327541455988, 0.05649711362149799, 0.048142754486311196, 0.04574725587148736, 0.05280171124303843, 0.06201974668252408, 0.06076257588286214, 0.04872973498109793, 0.05932337239646274, 0.050197427575203235]"
34.83,168.0909090909091,80.54992805143223,"[239, 129, 79, 267, 175, 176, 104, 131, 99, 116, 334]",241.18866318829657,44.76278373199001,"[286.27506178718596, 202.39299456056162, 175.0015580048344, 299.19141356364827, 242.02530472419883, 261.04323670262323, 203.26810439185203, 270.3393084900858, 193.68156235799034, 209.35207402198017, 310.5046764663017]",178054.42641632943,67490.0889137047,"[238369.10171653895, 126178.08601912562, 90607.76511915016, 255291.81804052717, 173666.98420780024, 192541.1137886331, 126265.98216583578, 201888.6798159249, 106509.88550069577, 130342.76530026204, 316936.5089051299]",0.05420445390683636,0.004900610796613016,"[0.05293056657451772, 0.061337227061329505, 0.054806107001707294, 0.05031212779356923, 0.046231061980934206, 0.05281857102182751, 0.060379507585520985, 0.05885192316208833, 0.049190297348024506, 0.059455733298723654, 0.04993587014695714]"
35.0,171.63636363636363,82.89544345411602,"[247, 132, 82, 275, 181, 178, 105, 133, 100, 115, 340]",243.73294188233712,44.40208713243274,"[285.66542295917105, 211.5238393988343, 181.12000978689042, 305.6148262703998, 246.50025751724837, 261.44287437711836, 211.08216064271548, 262.1893968480347, 191.4325505918373, 207.50650648843927, 316.9845158250192]",181084.33203221552,67869.5683559887,"[239061.20161356987, 129091.97760135376, 95953.77939474616, 263887.80728004524, 179065.45819750443, 193231.91378393356, 130398.61115944256, 202650.648634835, 105899.04647075848, 132627.29262350567, 320059.9155946763]",0.05548408797121552,0.005601829626784427,"[0.05317027321674719, 0.06280843097522067, 0.058784499346138476, 0.05277722442889118, 0.046075666052637396, 0.05080016593794885, 0.06491059977402547, 0.05903424148837645, 0.051522227191212334, 0.059704717357689695, 0.050736921914483056]"
35.17,174.72727272727272,82.54827788523623,"[252, 136, 84, 273, 186, 179, 108, 137, 104, 119, 344]",251.18238956609275,45.446952642431924,"[288.9289518854604, 223.35038977390863, 184.35512904336161, 306.5944595641395, 246.61203441827354, 266.0948212602367, 213.06415520827596, 296.57131973417, 199.70716855043906, 214.3089940752205, 323.41886171353417]",185613.72132932002,68391.70493186964,"[249505.34995885537, 133712.05318524202, 96921.54562472043, 265067.5094102365, 181394.28376533344, 196573.8601300278, 134206.24162554156, 212665.30603850138, 112269.51634182171, 135604.88188811802, 323830.38665412174]",0.05561666139364112,0.004919260064754718,"[0.053971775487066755, 0.05945470925048689, 0.06092312447632957, 0.05323483435089442, 0.04784042429854483, 0.05236588848497933, 0.062108846630485014, 0.059033526625890974, 0.04947349194430191, 0.06168963242707165, 0.05168702135400101]"
35.33,178.8181818181818,85.5217144143149,"[252, 141, 85, 283, 189, 190, 110, 138, 105, 119, 355]",260.0311786987999,54.92710253939327,"[366.9541929223017, 233.3845110729193, 184.6686651071534, 304.8281773274322, 246.03837267363588, 270.46636786085, 216.00039810132284, 303.486149366226, 199.60501269531724, 215.18368912494958, 319.72742943469143]",209643.50252834123,109724.1354335104,"[486822.2946543301, 138959.39823883, 97350.29071601151, 271929.5514561443, 182684.0160385237, 206365.19282558732, 135973.97063962568, 212941.93226780056, 112106.563434374, 136763.53603379996, 324181.78150672634]",0.05516050864299355,0.005526589283547479,"[0.053838313877550205, 0.06064910808865718, 0.06013698410632386, 0.053279516953757614, 0.04735998259331593, 0.049485370664497104, 0.061952546199514326, 0.06015423355926734, 0.0487874655197964, 0.06150820982019554, 0.049613863690053446]"
35.5,182.9090909090909,87.53679745736024,"[259, 144, 86, 288, 189, 196, 111, 144, 108, 123, 364]",259.5027844846728,50.042506647571486,"[342.78596203739556, 230.41012159841418, 187.82112091768755, 306.8835210795538, 244.23925234267952, 277.59430430245544, 216.2042999844159, 302.2036978340953, 202.83119178009824, 223.77000414791087, 319.78715330669485]",213152.29107609688,112226.08428647101,"[499733.0805812058, 140861.89526361716, 97853.02041359151, 275290.93743534666, 182133.12621483902, 208992.22155713718, 136211.16670050257, 216287.68243775825, 116939.17861877441, 143276.66053389045, 327096.23208040267]",0.054528581024175675,0.005458059466414039,"[0.05320258144366667, 0.06140124890547814, 0.057264143527790044, 0.05362924539442073, 0.045881656846507565, 0.049493364157115166, 0.061712151208210164, 0.05869496044137612, 0.04844173767956925, 0.060691960380736064, 0.049401341281062466]"
35.67,186.36363636363637,89.04636177550739,"[262, 147, 92, 289, 193, 200, 112, 144, 111, 125, 375]",257.59497873710154,43.62860526327553,"[291.64688621673383, 227.33405985157594, 208.45539032425827, 313.0559298851996, 247.13960061159003, 273.5353001740616, 218.00740666876638, 302.51552053140233, 202.98449589666987, 220.24001351106526, 328.6301624367939]",198035.5595066853,65632.68695340455,"[255208.95180274194, 143352.64492668945, 147439.01791601043, 278156.2631319771, 189215.67883014274, 210811.74585884102, 138450.8409806753, 217124.46429503008, 121535.63860869364, 141451.87249963908, 335644.0357230973]",0.0540522696873349,0.005416290184413944,"[0.0526818109431631, 0.0579940635877072, 0.05872160939583436, 0.05327995224861487, 0.04504971121203598, 0.04998325518779031, 0.06188789512135473, 0.05839838302896179, 0.04658183432236748, 0.05986635443112796, 0.05013009708172615]"
35.83,189.63636363636363,90.09025777216172,"[265, 148, 94, 294, 199, 204, 112, 146, 115, 129, 380]",263.56579511688875,48.47086052021072,"[343.6007045132687, 232.00793362393154, 208.88056756371228, 314.06182095314966, 241.46382053187241, 276.05043381848515, 218.37571612169617, 296.83377932051343, 212.27802626318825, 222.74050215300983, 332.93044142294934]",223437.28568616172,109133.40294150318,"[501564.71750326833, 144696.62158205858, 147884.65465696246, 285567.4795416105, 192513.11244256687, 216962.51824720108, 138925.21315644088, 215962.43855894788, 126090.19627620265, 145373.92483365862, 342269.26574886136]",0.05280839369067734,0.004266922267319252,"[0.05137673713287623, 0.05657322000969554, 0.054051396953200805, 0.05218056959367018, 0.04646711548453693, 0.05026622003582339, 0.058611280769870086, 0.0562361070432699, 0.04559130521815448, 0.058657448859651976, 0.05088092949670121]"
