t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min)
33.5,156.55172413793105,81.8960954096699,"[377, 247, 86, 198, 171, 188, 164, 278, 242, 221, 114, 103, 231, 68, 129, 195, 160, 237, 103, 169, 54, 106, 99, 57, 121, 61, 50, 58, 253]",274.28163137482267,60.84532624794777,"[418.618029302214, 317.4018746262947, 289.7773147442459, 247.85533958664078, 309.0925358302098, 241.50159775976587, 261.9281986208549, 349.6725588721465, 329.5628234191198, 311.9444394413891, 245.08523663662206, 194.11289541458322, 323.44556107253476, 211.85285977563015, 267.2389251193423, 352.507498863108, 336.2260113666612, 362.79490641796536, 218.1116461440763, 270.9941263200205, 172.99066419281428, 210.16225886265212, 217.64101273873732, 198.54424081995037, 251.94848381448824, 236.06426343432378, 185.54609884710808, 291.7727079442839, 329.77319988207273]",238244.81539700908,120020.39208030069,"[501971.9268767099, 284371.91656630323, 218989.44713125753, 194404.75474917225, 255542.7319614035, 170844.78483533705, 216080.7558977222, 443327.4117311455, 322081.90309027326, 303931.4568905776, 173867.4762023691, 107930.84435018271, 322242.91006812674, 132979.17420972415, 212980.48436870423, 465514.5807548003, 347812.5878237345, 493680.85889076185, 133809.26246955193, 212902.9675558084, 91609.21204827231, 123427.8042279062, 131667.610090422, 103565.41606728645, 170709.0533970546, 177423.55371150028, 88662.77446224504, 184811.06382583204, 321954.9222590786]",0.095817591086206,0.010606832919693896,"[0.08272625369181255, 0.0912926747224079, 0.10050161242281208, 0.09663922917479668, 0.11068777146821598, 0.112214766657496, 0.10216819857232487, 0.1045347285637848, 0.10035419086299205, 0.10213692014483529, 0.0999120936879517, 0.08976653884651944, 0.09890065988703027, 0.08707596199599216, 0.09492896487955399, 0.108569387791728, 0.12098452878565577, 0.08431219109405372, 0.07801881412661127, 0.09107928669123697, 0.1046036885051634, 0.08300020171939405, 0.07936294912310317, 0.10884442498651856, 0.09240098575844749, 0.09325198344966797, 0.08565777628271888, 0.09114971032542857, 0.08363364728172075]"
33.67,160.27586206896552,83.10659959685347,"[377, 260, 88, 209, 176, 191, 166, 278, 250, 226, 114, 106, 230, 70, 131, 203, 167, 246, 105, 176, 54, 111, 101, 59, 122, 60, 52, 62, 258]",279.5035267051212,63.361066350778366,"[416.2240163006974, 322.22083398474734, 290.47739076547407, 254.59139322734896, 315.40134945124953, 253.45877321935825, 269.5104211380526, 352.8612611129115, 345.35460168734465, 309.489377188866, 246.2290443807178, 198.81088897097882, 333.039632371378, 232.86467565437897, 269.2324093416227, 416.4504449168591, 341.31478674705676, 346.699357372591, 218.90492986513604, 279.05747695144333, 173.9865374984111, 209.9329948575476, 219.26054737078, 200.7167042658729, 253.63004826198173, 237.1015484295722, 185.51040756641694, 293.0474825158754, 320.22293903384445]",243745.03370390128,121220.82526578398,"[506114.01178097865, 291130.60866293893, 220741.02581014132, 196647.28317063948, 260107.05867250363, 185397.0997152109, 220561.5276713147, 449161.77902153507, 334156.0228922228, 309813.3327486121, 175831.07804510195, 109363.9144914706, 324213.34845261375, 151807.36575644545, 214198.3989537466, 473229.8457916091, 367872.26730726834, 499398.80348209705, 134843.68586125472, 225332.8039922676, 92507.5636291143, 126624.63188965939, 133773.6392559898, 106120.5283675086, 173187.89409645644, 179166.1678748913, 93388.40670124118, 187905.96869146323, 326009.9146268411]",0.09538690050401616,0.010583810373440077,"[0.08308997174906027, 0.08995544768517681, 0.10019699354633102, 0.09662707428136211, 0.10818492523112706, 0.10941705261393272, 0.10147112356029249, 0.1037492442209234, 0.09925235181983184, 0.10381791224159628, 0.10060138669710435, 0.09062556704103714, 0.09750003202959687, 0.08624255751807695, 0.09625173710202821, 0.10811140030192293, 0.12125882730558049, 0.08513120952196886, 0.07671343176753405, 0.09033275434514537, 0.10069163811194244, 0.08132842568680096, 0.07583941107638996, 0.10692657416370281, 0.094925515247302, 0.0957454809428151, 0.08287906754724536, 0.09588376325288708, 0.08346923800775366]"
33.83,164.0344827586207,85.05564680952811,"[384, 265, 95, 213, 181, 197, 171, 284, 262, 226, 118, 106, 237, 71, 133, 208, 168, 250, 103, 184, 57, 114, 103, 62, 124, 60, 52, 63, 266]",280.88242554266947,63.670421482970525,"[418.30842220630524, 322.28670018950055, 275.7580036268301, 269.62202327722866, 316.57428341907365, 258.762224387216, 274.14090164724297, 363.8788643208054, 352.9880588816089, 313.14550793245013, 251.23780642163294, 195.1408912521085, 333.7242585179334, 233.65489717405617, 267.56478732164436, 416.95052309791805, 351.47932236653094, 323.93231761660024, 218.18902429672235, 278.6139418218789, 174.3776266819968, 210.77556074467492, 220.80167395373735, 204.53769921720232, 254.83745008896358, 236.33069924163232, 189.1894023196259, 289.8693519586727, 328.9181167556224]",242966.90398576081,116531.4386281216,"[521817.1496079653, 301533.6928573984, 227820.1639100899, 202897.07992797435, 262902.75084827264, 189431.93401421973, 226170.90904685692, 466017.19879784575, 360300.3133185407, 319239.1316139978, 178415.76102787117, 110455.941451471, 325668.320583707, 152892.66211306016, 217385.36415212948, 476428.72912151396, 370403.13890341076, 349096.4384244969, 130851.64202662568, 228373.2000005343, 94229.85175248579, 127947.15630184415, 135872.79460560982, 110661.50836733948, 178829.37577822083, 166486.87448253305, 95795.04959398822, 190818.55079373266, 327297.5321633284]",0.09478507926476618,0.009588650651407684,"[0.08343735132014672, 0.08931651310869573, 0.0988031359605258, 0.09649808018607166, 0.10658838677451325, 0.10961236149926341, 0.09849677242268301, 0.10067149007307523, 0.09979527535593231, 0.1008439647505237, 0.09939351899113077, 0.09195748752856882, 0.09548449110896574, 0.08549438906845813, 0.09340362593613036, 0.1081547542016098, 0.11741793548991042, 0.08680260183720195, 0.0784914109890511, 0.09315563042803118, 0.09668404697894192, 0.08012657896104147, 0.07741169887587247, 0.10778916755771986, 0.09688990996584614, 0.09429586371692297, 0.08881180002590659, 0.08873874104187182, 0.08420031452360652]"
34.0,168.93103448275863,87.30240179746438,"[397, 265, 99, 220, 179, 203, 180, 294, 269, 236, 124, 118, 244, 71, 137, 215, 170, 259, 105, 186, 60, 116, 106, 66, 125, 64, 53, 64, 274]",284.8115977126466,63.685321915577575,"[416.79077157098396, 333.2749370312902, 275.8934747267704, 270.1723268194981, 317.58827363980305, 259.62230703844057, 279.4530067184986, 355.79665731137516, 345.7495705933756, 324.1046995424042, 266.7180686954187, 201.76392803796614, 327.06647251684734, 233.74485254369165, 263.9107867972282, 419.11396174051913, 345.4945578720709, 378.03357268257986, 218.8257615173135, 280.29450567832146, 181.7646711303658, 217.4928255289998, 221.61729280977775, 208.61995173479707, 264.7269764117262, 234.05791114548344, 193.87750367017247, 289.5000345963283, 334.4666735647026]",253699.81072426186,124403.65186452802,"[521951.0453135433, 306189.4381434109, 228441.14891277053, 208485.85249774132, 265589.28519592015, 190123.9476127825, 229287.9803215685, 485207.96287216904, 362945.05709380546, 324723.39060641074, 188244.11583324254, 119328.46956984619, 327647.9670844991, 153181.7198278387, 230772.59622190494, 480015.8538156346, 374825.2021433221, 505171.9825429654, 136290.70570571895, 230790.39776638758, 100397.65558145239, 135740.34328919472, 138510.27103889766, 116083.21231121082, 183887.60250969435, 188708.77484330285, 96820.00633886058, 191018.89674236276, 336913.6292671366]",0.09395884108782537,0.009905285444155974,"[0.0839353353206922, 0.0883529501719395, 0.09527196233336296, 0.095552060683872, 0.10526967734625448, 0.11060818332803513, 0.09888605023140527, 0.10067448518450742, 0.1027430651964508, 0.10139876481208379, 0.09811471319991286, 0.09151714923811939, 0.09413263598065681, 0.08771553578709815, 0.09181545916136089, 0.11023515368305772, 0.11673127678485684, 0.08385122882679294, 0.0779707495378668, 0.09104688306676935, 0.09728216594924428, 0.08349588614108933, 0.0754857479906533, 0.10483885255897785, 0.09465980114015315, 0.08922357825223536, 0.0886047205211934, 0.0824582428736367, 0.0829340762446561]"
34.17,172.93103448275863,89.01722587490052,"[412, 267, 101, 228, 183, 206, 185, 295, 271, 237, 125, 120, 251, 73, 140, 218, 172, 264, 112, 191, 62, 122, 115, 68, 126, 68, 53, 65, 285]",294.0492471456342,61.71483424985404,"[417.80216081177804, 326.25166215144816, 276.54145094732064, 269.51419516566426, 317.2299932879201, 259.2980060083382, 288.05280515430763, 364.67484641431935, 356.3472841106205, 325.4095137095953, 272.6318131015572, 205.09707100665682, 327.6704790222506, 375.8784383457654, 265.2630093851508, 395.44710191250005, 344.5006258484988, 378.1500280481563, 308.39000406002447, 282.49296579926215, 184.4262420765297, 218.48983216165942, 218.9572303871049, 214.21847535880343, 274.4251628927899, 242.82114649904577, 194.29503577466357, 289.42794787004374, 333.7236399116167]",270551.26818565646,121870.54898635834,"[526638.3953739674, 304956.54088131164, 229977.83265322426, 216528.24459172977, 273008.8657724743, 195058.67026958923, 236897.64773662653, 482175.6120082798, 362913.8057908764, 326119.9413083539, 193710.84504484554, 120478.5336020351, 328378.071917956, 370227.3090061575, 232913.58599881566, 482594.4875331686, 378206.0377508808, 506212.11156769015, 324670.6617944621, 236328.05639603996, 103338.36421214945, 140279.8874497615, 142827.06149217347, 119511.36644705827, 190111.7154898449, 194610.33293573605, 97802.22601107936, 191831.71117164617, 337678.85517610254]",0.09353374912936217,0.010365108906203901,"[0.08542172817748346, 0.09236818450093717, 0.09566812073343281, 0.0949529778965825, 0.10685928555325792, 0.11185798807793987, 0.09400362015551256, 0.10006247802654142, 0.10218568496851459, 0.09787188790667056, 0.09351687056082301, 0.08545205494793591, 0.09267072127779703, 0.08512751726106031, 0.09362443395678774, 0.1105237689853934, 0.11398385820636499, 0.08174967701524019, 0.0778771707839737, 0.08889506791101781, 0.09306213870035315, 0.08053341477501327, 0.0773633545224203, 0.11340581074486333, 0.0978255878639748, 0.09393381552406796, 0.08671932374866045, 0.08447702031219524, 0.08048516165668737]"
34.33,177.48275862068965,90.81599162578897,"[418, 277, 105, 237, 190, 218, 188, 305, 274, 241, 126, 124, 256, 76, 148, 222, 179, 270, 112, 197, 62, 132, 119, 70, 127, 65, 54, 68, 287]",295.55079669245475,58.58749349416782,"[422.0082610923126, 329.85270718267407, 277.34106915239136, 357.93786266541366, 326.00352445965325, 260.84341239015635, 287.5108743928925, 356.7993337560887, 365.57831636593636, 340.4904180133593, 274.0806140662467, 211.92831876254772, 323.2108886364923, 380.6302821495302, 269.25480658216014, 311.20916467781336, 351.03033361941465, 341.011087929836, 310.3135265975101, 289.2311501477912, 187.10112356342248, 232.13807408508944, 217.93512537346788, 213.8272095516769, 276.56058917917505, 237.21830453063552, 195.1502126061688, 295.26229655329485, 329.51421599803746]",272142.4357856718,114397.94838462063,"[533002.9167999321, 309092.28330372524, 230963.11388058617, 387947.6840087342, 282585.8723848007, 196640.41662893727, 242562.62845528426, 531403.0211446002, 375992.04168554686, 365309.735306395, 196623.1615809678, 122193.30942633403, 332296.305493366, 381811.2584958393, 235897.5065731221, 292022.8751574353, 385968.6847065302, 359381.2565065043, 327892.54610667395, 246220.87094600836, 104238.06126318553, 155129.04843355797, 145084.66922627465, 124322.16089193933, 192901.42398003, 194879.62034522134, 99007.38249385403, 200970.46260128653, 339790.3199578101]",0.09316861106574857,0.009745431345139232,"[0.08191495332161236, 0.08909803657933614, 0.09123992814565879, 0.09662044342290006, 0.10513235030236152, 0.1111886665922364, 0.09573639101544053, 0.09942764195093688, 0.10015709159116129, 0.09762460539369643, 0.09536585328783063, 0.08873531259663535, 0.09060768563324002, 0.08854989665621868, 0.09020015163796338, 0.11132470204291689, 0.11158533725362474, 0.0820894718880718, 0.0883304705784177, 0.08842328533534545, 0.09201562677151488, 0.08149059331530666, 0.07711664456579685, 0.11011155087106317, 0.09839546183280343, 0.09278712229169492, 0.08755569321204566, 0.08026975463151285, 0.07879499818936456]"
34.5,181.0,91.04237631847208,"[415, 281, 104, 248, 189, 228, 192, 307, 282, 248, 129, 128, 257, 79, 153, 224, 182, 274, 119, 203, 65, 135, 121, 71, 133, 68, 55, 69, 290]",300.1507071038571,59.06609430978242,"[419.89015413550123, 327.2194876655393, 270.3231011949638, 345.848236678691, 328.393525192874, 261.5972463299893, 292.09237850571253, 395.13029879276786, 368.21529253035163, 346.22289117440795, 272.4921600119505, 212.03710286642004, 326.1902364395252, 362.9095881932335, 286.2570290233244, 315.98007361914813, 353.56343398442584, 368.246586358603, 328.52550822369057, 299.0439868024691, 195.8056747745297, 231.21559409877855, 221.71883598215183, 217.062893097073, 273.6818192241837, 269.0929172071768, 191.11253000035157, 295.3173890890434, 329.18453481497806]",282466.607034856,122389.83638464283,"[536139.1304766334, 315359.8511434716, 231743.81923636817, 398837.696091574, 284684.8197595642, 200861.23905077466, 251298.26756741377, 545281.7302602482, 384880.5914927973, 367108.8065322402, 198534.6580106492, 125162.60591602368, 333925.4130035017, 388820.16751250095, 241918.76555242133, 291122.7158305662, 389438.97271202283, 513739.8461292321, 331436.96022264706, 259812.1233377615, 110531.50286222633, 156116.8551265922, 151469.24369247523, 129273.94128094376, 200495.45478631218, 202403.08469551764, 100708.60492660705, 201871.64557135332, 348553.0912303854]",0.09361019169525486,0.010026090400473874,"[0.08395245919174686, 0.0895036430895799, 0.09442264820835669, 0.09682483302148545, 0.10212860617147335, 0.11748244348491002, 0.10139244385110982, 0.09932221595273841, 0.09955512650264745, 0.09519515643060994, 0.09669043911562519, 0.09290734112254387, 0.08995208607111634, 0.08938515320586644, 0.08864761564965366, 0.11118981875212781, 0.11289124816135124, 0.08050786548154007, 0.09251637615050474, 0.08938409865714245, 0.09660831991611145, 0.07974349670063119, 0.07732212464015213, 0.10273140222944406, 0.09700769941483493, 0.09225196934541438, 0.08751283133667598, 0.07403236086745885, 0.08363373643953906]"
34.67,186.24137931034483,92.97144537530012,"[424, 287, 107, 252, 201, 243, 195, 311, 291, 257, 132, 132, 259, 81, 155, 226, 187, 288, 121, 211, 66, 138, 127, 74, 143, 70, 57, 72, 294]",290.9188091572567,60.047556509959044,"[433.7986672028925, 341.44035537727433, 270.6679291687196, 279.67433158751305, 323.47376047457436, 268.90108580511185, 295.3971946611718, 386.71592951786556, 369.4110827852273, 335.67956576577404, 275.8362176622105, 209.06778253597338, 336.72172685483145, 244.49049391049854, 286.5454105526185, 289.1019574512495, 360.560936525789, 363.4015028703919, 221.00906096155626, 298.063526730091, 195.8197020903578, 229.57076660657196, 223.04414023095848, 218.83830494290365, 276.1763741202321, 261.4978949556052, 193.727215677161, 306.9510649230306, 341.061483612288]",263665.59685383603,118635.58772029645,"[540333.0934726819, 324690.5247768734, 232992.44524149306, 238037.04781783026, 289137.8714212905, 208763.84775048136, 256696.81890549048, 507902.93258729845, 393074.78464417194, 342976.9253578796, 202445.27121660576, 135245.9251165082, 341587.7001558096, 171676.85344870723, 243558.8848938377, 245259.48095913802, 405412.0796986732, 516296.27026638354, 149955.87721147627, 263758.3152011831, 110449.7711004351, 157300.58210476066, 153453.05271338415, 131663.58120302085, 204290.0873484335, 203271.65800191852, 102978.84459638385, 218981.57285604413, 354110.20869305026]",0.09396996041615531,0.010165049624578216,"[0.08340468872437304, 0.09061188219932281, 0.0931304926359034, 0.09454015185690177, 0.10091768193271147, 0.11937589506831622, 0.10103116859106473, 0.09984405447098245, 0.09733616588366992, 0.1013517336709536, 0.09982404475554324, 0.09052753813784267, 0.08888949601845436, 0.0848092066654669, 0.08812162075861621, 0.10909417454095023, 0.11598621508628666, 0.07791491354911759, 0.08984287195681367, 0.08925499585554744, 0.0983360571406366, 0.07970107179558657, 0.07757907913155879, 0.10167436508590064, 0.10077567116223096, 0.09518147000051423, 0.08710649016638836, 0.08335572196784359, 0.08560993325900605]"
34.83,190.51724137931035,94.39643633166575,"[430, 291, 112, 258, 203, 243, 200, 321, 305, 266, 137, 134, 270, 84, 156, 228, 189, 289, 124, 213, 72, 141, 131, 78, 147, 71, 58, 75, 299]",303.9860593085959,60.45039051544276,"[433.99682600033344, 349.3642420808508, 279.5833884736764, 361.8263396730187, 331.6995930272734, 273.9685347415146, 305.6543300109781, 393.7278563600525, 365.93488922313315, 339.934851263485, 276.36064302249764, 210.91521914951437, 348.58006921941916, 311.3628987963273, 288.36850069108283, 289.1701895206209, 368.8910063963167, 369.72256096815784, 350.3846456085189, 299.9778079151595, 198.84304994988915, 238.42737104223153, 227.78322582746102, 217.20246337826543, 271.84525258373526, 262.10387938649956, 193.90154536692447, 307.7006759565197, 348.3638643158213]",288424.830646819,120786.69925583278,"[549000.6515081056, 334173.0079771763, 234532.2615271452, 406874.98560373834, 291492.3028892264, 214957.769316645, 269975.4254407886, 514141.4666537347, 410432.06737220683, 345932.2203871624, 214241.87939119607, 137820.0576670697, 356137.8217586465, 394538.1394762214, 247841.1174984263, 250341.10405683008, 408307.0213768484, 517833.8466481829, 334280.48803251155, 266484.11163689784, 113129.4282875088, 167285.34971232768, 156847.63298591098, 133213.30126069358, 207309.3146284856, 203431.3044815373, 103532.77040312283, 220241.08314448272, 359992.1576349205]",0.09355327870255639,0.010519370155472777,"[0.08330913210201144, 0.08912524942151287, 0.0942895481642881, 0.09634430152984, 0.10228570025934458, 0.1216221427611599, 0.10342873704206175, 0.10071157217001028, 0.0967374567774213, 0.09834814248060914, 0.09952576516563702, 0.09193697207076154, 0.08901835063246587, 0.07881563865382091, 0.08956993749694839, 0.108266509951272, 0.11333008371436923, 0.08165750442330552, 0.08721756369473345, 0.08470495980641377, 0.09722887925922157, 0.08196883147013305, 0.0776210205120196, 0.10526136147630025, 0.09862314933158503, 0.09078228216426805, 0.08129669274410617, 0.08611729500601796, 0.083900302092497]"
35.0,194.3793103448276,96.33142707530358,"[438, 297, 115, 265, 207, 254, 203, 328, 310, 268, 139, 138, 275, 89, 160, 236, 191, 294, 129, 215, 72, 142, 133, 79, 150, 69, 59, 77, 305]",309.0949700625596,60.12243976736281,"[431.8703464511963, 357.86345207655074, 280.0183049508353, 339.8544970514072, 330.0257984315527, 276.90603565062105, 318.5616957400897, 389.1332378952268, 372.33234630173666, 343.55567082985715, 283.85867443583874, 220.6175535749703, 348.8259907099852, 336.88184603589883, 290.0391484753804, 361.2888807152381, 370.29746978259755, 370.42022220212573, 357.302510862261, 301.9993180252123, 199.61214130178632, 238.9485737554573, 230.8061113472808, 220.14136563724446, 273.35855007599065, 262.5105171418232, 197.29046934534142, 308.55696620654845, 350.87643680417403]",302988.63430036115,130485.39109324646,"[556036.7845708339, 346940.99605510023, 235681.06463372114, 413879.5723197032, 303260.4881104242, 218822.1432810441, 274741.92612584727, 557445.4982823556, 412891.89182226604, 352945.56662222644, 218470.18225195768, 139508.4227249259, 361870.3458746818, 395029.74828567205, 250427.94961956865, 515408.1710171653, 411626.9856374286, 519342.33430111036, 347711.0754601252, 267480.08469626494, 114061.17624665666, 172761.3199051559, 160560.00129951572, 134351.422995202, 210778.4475879116, 203856.94962680986, 107255.16917565124, 221283.67093287603, 362241.0052482707]",0.0923784595937378,0.010157591509501242,"[0.08272585284132858, 0.08837403065082863, 0.09040703036320673, 0.09789995316825614, 0.10291665881363268, 0.11957967151628432, 0.10213637075957074, 0.0978258579351147, 0.09718874479173331, 0.09112716098706965, 0.10023508372743181, 0.09115694960559022, 0.08878920888856476, 0.08019848266620311, 0.08942095851140228, 0.10975870706795257, 0.11196559506122154, 0.08057178017106989, 0.087120522480329, 0.08209835838858595, 0.0919093625525508, 0.08421901555237453, 0.0788611344458938, 0.10310291456453546, 0.09221378317615783, 0.08874594735068939, 0.08379274552686972, 0.0834101353181204, 0.08122331133582751]"
35.17,198.72413793103448,97.72552545329778,"[447, 298, 119, 272, 210, 258, 212, 339, 313, 272, 145, 137, 279, 89, 169, 239, 191, 300, 136, 224, 75, 151, 142, 80, 151, 68, 63, 76, 308]",314.83290914406035,61.90989878994929,"[443.42542831204736, 352.8912827177449, 283.3798176741859, 361.89537174846026, 328.8686468476563, 280.2622528019575, 323.7166550261564, 383.1221731896764, 380.29807512339255, 343.38397066827406, 278.26202428208774, 230.2583183578724, 354.85259807685765, 336.8017612265522, 293.68433213061104, 359.08563399157697, 367.64422031301547, 370.66509743985023, 423.2215631315477, 305.48417406034145, 200.99949418924118, 244.93814021797982, 238.66586640243807, 225.1793055279207, 281.84413763601424, 263.2100176898266, 211.7052930719268, 304.75272435980605, 357.6559889627313]",311850.60909523116,133364.77013209657,"[563460.6736236636, 354912.7351227547, 236938.4749852668, 472240.8906563172, 306899.47434392007, 226967.85964662195, 290587.26182662987, 559933.9691980558, 417877.179571124, 360446.81095509016, 224117.12731670588, 146291.03177362386, 364342.37392282905, 396295.9379156043, 258099.21844456444, 517134.51480568893, 413994.3213869848, 534689.1191405421, 380063.69279567007, 274692.57051712484, 115504.87886553552, 178857.2982627449, 169072.74754195428, 138875.85004604928, 217764.88612890165, 204805.30542503166, 121172.9039456489, 207250.40488136033, 390378.1507156984]",0.09275669727125942,0.010113364579979007,"[0.08219172692767521, 0.09073379360268496, 0.09447703604949657, 0.09933219768549187, 0.10077602442825254, 0.117404960701094, 0.10147259118447213, 0.09958500003941761, 0.09613971149078476, 0.09396489951995271, 0.09803717695490424, 0.09259323734933617, 0.09036726567323003, 0.07670348973699904, 0.08918397928114438, 0.11133416067028194, 0.11010518760444796, 0.0828174255693996, 0.08661982458902914, 0.08221137624920385, 0.09228849328148339, 0.08258138808750133, 0.07741596924267477, 0.10803321265838314, 0.09060786568883039, 0.0896898396265708, 0.08469994403855358, 0.08573853489095831, 0.08283790804426866]"
35.33,203.06896551724137,99.9074325257717,"[456, 306, 120, 279, 215, 260, 219, 344, 324, 280, 145, 139, 285, 92, 175, 247, 193, 299, 134, 231, 75, 150, 147, 84, 153, 72, 65, 80, 320]",313.6040492494989,62.437806189492655,"[442.46179920868417, 348.08995408950756, 276.6805014498293, 285.69886830615224, 338.26676401462305, 280.80075871342154, 320.54379379022, 375.93788585870067, 385.99443679650125, 338.2466662159819, 270.64868474011104, 231.5745689125824, 350.83091976951727, 341.848063738486, 292.7856417425995, 380.392660804401, 376.24270431492664, 386.4775648296711, 421.5602521639112, 309.2795526258818, 198.35914405646807, 242.5188164525829, 248.60577205762826, 233.91406788644107, 287.25642511274805, 271.02843540695596, 201.41903776938852, 310.52573593388087, 346.527951473667]",311300.03431619285,132319.23801176515,"[585031.0445891945, 366140.47786008863, 239502.04976376292, 287346.49771487556, 311457.1794851396, 232253.94111164892, 295585.3872032215, 574940.0746981048, 424718.0370220436, 365952.35075477255, 218033.27386230047, 147426.63847178518, 366822.0600554205, 409848.7317062342, 261422.19277010774, 523710.30860430823, 419787.8383294041, 539731.5867911747, 381442.09839493944, 278649.4470671085, 117019.59170332248, 182020.18194744005, 177852.25409326513, 147556.52588516418, 225212.46323509776, 206198.5994752194, 124931.35876156496, 224733.2250918388, 392375.57872104377]",0.09219956453236046,0.010772631691548207,"[0.08351600963862853, 0.08859206870562986, 0.09259079482322229, 0.09679444434098741, 0.10089428801074143, 0.11783282961154096, 0.10237964014821241, 0.09937507812395535, 0.09517871821434629, 0.0908931095837001, 0.09783170667955157, 0.09395584774400036, 0.08957217589921586, 0.07383922367454859, 0.08798033848229223, 0.10976438080831333, 0.1108975958899839, 0.08303539352444282, 0.08503524369529358, 0.08179674822842088, 0.09500828870512537, 0.08353137079524785, 0.07115932464154126, 0.11016066977834844, 0.08773676356780519, 0.09062860406352559, 0.08527133599712483, 0.08696711777112405, 0.08156826029158346]"
35.5,207.6551724137931,101.84521724588774,"[467, 309, 123, 290, 223, 266, 224, 351, 333, 283, 146, 143, 290, 98, 179, 248, 194, 297, 137, 245, 75, 155, 151, 89, 158, 73, 67, 79, 329]",313.21589143309654,56.47744857875406,"[451.52768112453305, 344.51001835522936, 285.7602908300175, 333.693199633795, 329.59026522028825, 288.79457785483015, 316.6779521952655, 376.482230227712, 382.15693755870865, 338.8340652396123, 285.6077176535384, 234.80518593161048, 359.96509439207506, 331.0983774447179, 294.9465375700863, 303.4205155935044, 376.4594929918608, 396.97100902019366, 345.86443042339147, 314.64698659856566, 201.6056869585273, 243.8113132041893, 253.98792514980704, 232.86543694911265, 290.51657610051586, 265.8973677073603, 230.97922280643482, 311.20656150697454, 360.5781953173449]",313441.27600364276,125844.32964035039,"[587887.9720740934, 368762.2070935213, 241430.5473100139, 425008.7234199265, 317743.8377225875, 285247.7185070877, 299754.5515755497, 576559.5012531984, 427296.3744245059, 367174.4194317046, 227266.85010430645, 149774.77084329916, 389920.3908907163, 410940.1839176253, 268049.15101348405, 280319.665413358, 419881.36342956044, 546955.7832360071, 356487.45078397, 287957.45484571013, 118784.80165109645, 184149.28728461612, 181166.3345944887, 160833.74438849874, 241750.1760537058, 207279.31425200717, 140128.01116312697, 226298.59815981647, 394987.81926805957]",0.0923301227798433,0.010531715445960613,"[0.08382050946877163, 0.08822480125229018, 0.09226835255310173, 0.0983448681313779, 0.09899187466848655, 0.11529123875333513, 0.10177040456802396, 0.0978106961801686, 0.09410510002435289, 0.09101041904700005, 0.09718565543769683, 0.09294427230673344, 0.08948719052203996, 0.07496188791235267, 0.09564386548468522, 0.10672390760772321, 0.10990307626155449, 0.08504883674720513, 0.08325567174059059, 0.08158855077281957, 0.0949536783832036, 0.09010880116167182, 0.07639557564591398, 0.11530473295607621, 0.08763802083650178, 0.09087574640428639, 0.07393683175810734, 0.08817748846915739, 0.08180150556022661]"
35.67,213.0344827586207,105.04709241866605,"[486, 314, 130, 292, 227, 282, 230, 362, 338, 292, 145, 145, 302, 102, 182, 258, 197, 305, 140, 250, 78, 157, 155, 91, 162, 70, 70, 84, 332]",314.9249665000335,56.07107025220362,"[461.7206080586421, 348.17878025343276, 288.89849369702864, 350.85155423049133, 330.788694647696, 295.06397817209233, 322.25830743807677, 381.93077777645493, 389.7315106441204, 337.3965630116038, 286.2575208594812, 234.82718258146326, 357.8276726608082, 318.0888525735931, 301.7525362266319, 317.91398110026125, 379.12055766756475, 368.4886952973832, 345.27698492512116, 314.800040005778, 202.52048619889928, 254.23629026699004, 258.33736670734277, 241.64635933325272, 283.7134733807717, 266.65955012531896, 227.66264794959818, 305.27849340813293, 361.5960693029392]",318755.7587090131,127027.0618752491,"[599230.4910637982, 370650.15501347126, 252518.2404353676, 432800.6478840408, 323699.5513903317, 291518.2297036322, 307498.67627846036, 583180.8641790589, 430721.2285490214, 372680.75010156026, 228010.0695413394, 151424.31661308682, 398738.68837019743, 411325.1454128488, 271474.32902615285, 288914.34016595763, 434552.858407319, 549118.4258110722, 363064.7007163578, 293320.8242447124, 119822.14892581759, 186203.67558597075, 190406.3584840681, 166162.56472145766, 242427.367054915, 207787.07814215834, 140808.03035879222, 237907.081474496, 397950.16490592074]",0.09200323802027009,0.010844105047340237,"[0.08325847820438095, 0.0887718740352203, 0.09105923481747509, 0.09835356282673632, 0.09715818808626887, 0.11734175212224777, 0.10034382976352996, 0.09383684467062525, 0.09486053845508001, 0.08919155792049997, 0.09456691018498418, 0.08837415003099258, 0.09329273534103384, 0.07793361372119074, 0.0940692549433726, 0.1084721807171813, 0.1083616381570858, 0.08524417659038844, 0.0846128999042111, 0.08235340550232655, 0.09571897216173034, 0.08696836716898662, 0.07571388499308825, 0.1183012997546794, 0.08586868898310154, 0.09225904891412383, 0.07136363198784729, 0.08812580727069881, 0.08231737535874536]"
